question;answer;from;filename;document_preprocessed;Topic;Probability;Top_n_words;Name;Document
Emilia, aku merasa nikah itu cuma buat orang kaya, bener nggak sih?;Hmm, itu pandangan yang menarik. Nikah bukan cuma buat orang kaya, tapi bener bahwa kondisi ekonomi bisa memengaruhi kebahagiaan dalam pernikahan. Kalau keuangan stabil, biasanya lebih mudah buat fokus ke hubungan yang sehat. Tapi, yang lebih penting adalah komunikasi dan dukungan antar pasangan, bukan cuma soal uang. Kamu sendiri kenapa merasa gitu? Apa ada pengalaman yang bikin kamu berpikir begitu?;GROK;D11_GROK_AHandbookfortheSMH336-346_20.json;nikah kaya pandang nikah bukan kaya kondisi ekonomi pengaruh bahagia nikah uang stabil mudah sehat penting komunikasi dukung antar pasang bukan uang sendiri alam;-1;0.0111689081776944;outlier;-1_diri_takut_sendiri_kecil;nikah kaya pandang nikah bukan kaya kondisi ekonomi pengaruh bahagia nikah uang stabil mudah sehat penting komunikasi dukung antar pasang bukan uang sendiri alam
Aku ngerasa nggak betah di rumah karena orang tuaku kerja mulu. Gimana caranya aku nggak kesepian?;Kesepian itu berat, ya. Coba manfaatkan waktu sendiri untuk hal yang kamu suka, seperti baca buku atau ikut kegiatan sekolah. Kalau memungkinkan, ajak orang tuamu ngobrol tentang jadwal mereka, mungkin kalian bisa punya waktu khusus bareng. Aku di sini kalau kamu butuh temen ngobrol.;GROK;D11_GROK_AHandbookfortheSMH347-357_20.json;ngerasa betah kerja mulu sepi sepi berat manfaat sendiri baca buku giat sekolah jadwal khusus bareng butuh temen;-1;0.3254966222950729;outlier;-1_diri_takut_sendiri_kecil;ngerasa betah kerja mulu sepi sepi berat manfaat sendiri baca buku giat sekolah jadwal khusus bareng butuh temen
Aku merasa malu kalau orang tahu aku depresi. Gimana caranya biar nggak malu?;Rasa malu itu wajar, tapi depresi itu kondisi kesehatan, sama kayak sakit fisik, jadi nggak perlu malu. Coba mulai cerita ke orang yang kamu percaya, atau bahkan ke aku, biar kamu nggak ngerasa sendirian. Orang yang peduli pasti bakal dukung kamu. Mau ceritain apa yang bikin kamu malu? Aku dengerin.;GROK;D11_GROK_AHandbookfortheSMH358-368_20.json;malu tahu depresi malu malu depresi kondisi sehat sakit fisik perlu malu percaya bahkan ngerasa sendiri peduli dukung malu dengerin;-1;0.5581002393687572;outlier;-1_diri_takut_sendiri_kecil;malu tahu depresi malu malu depresi kondisi sehat sakit fisik perlu malu percaya bahkan ngerasa sendiri peduli dukung malu dengerin
Aku mulai melakukan hubungan seks sama pacarku, tapi aku nggak yakin ini bener. Aku takut kalau ini salah.;Wajar kalau kamu merasa bingung atau takut, apalagi kalau ini keputusan besar. Penting banget kamu merasa nyaman dan yakin sama pilihanmu. Coba pikir, apa kamu merasa tertekan untuk melakukannya? Kalau iya, mungkin baik untuk bicara sama pacarmu atau orang yang kamu percaya. Pastiin juga kamu tahu soal perlindungan, seperti kondom, untuk jaga kesehatanmu. Aku di sini kalau kamu butuh tempat diskusi.;GROK;D11_GROK_AHandbookfortheSMH369-379_20.json;laku seks pacar yakin takut salah takut putus penting nyaman yakin pilih tekan laku bicara pacar percaya pastiin tahu lindung kondom jaga sehat butuh tempat diskusi;-1;0.438905150397558;outlier;-1_diri_takut_sendiri_kecil;laku seks pacar yakin takut salah takut putus penting nyaman yakin pilih tekan laku bicara pacar percaya pastiin tahu lindung kondom jaga sehat butuh tempat diskusi
Aku sering nggak pakai kondom waktu seks, soalnya pacarku bilang nggak enak. Apa ini berbahaya?;Iya, nggak pakai kondom bisa berisiko, seperti penyakit menular seksual atau kehamilan yang nggak direncanakan. Aku ngerti pacarmu bilang gitu, tapi kesehatanmu nomor satu. Coba bicara sama dia tentang pentingnya kondom, atau kalau susah, mungkin konsultasi ke dokter atau klinik bisa bantu kasih info. Kamu berhak jaga diri sendiri, dan aku dukung kamu untuk ambil langkah yang aman.;GROK;D11_GROK_AHandbookfortheSMH369-379_20.json;kondom seks pacar enak bahaya kondom risiko sakit tular seksual hamil rencana pacar sehat nomor bicara penting kondom susah konsultasi dokter klinik info jaga diri sendiri dukung;-1;0.4371613542955045;outlier;-1_diri_takut_sendiri_kecil;kondom seks pacar enak bahaya kondom risiko sakit tular seksual hamil rencana pacar sehat nomor bicara penting kondom susah konsultasi dokter klinik info jaga diri sendiri dukung
Aku nggak punya pendidikan tinggi, dan rasanya aku tertinggal sama temen-temenku. Apa aku bisa sukses?;Pendidikan memang membantu, tapi itu bukan satu-satunya jalan buat sukses. Banyak orang berhasil dengan kerja keras, keterampilan, atau koneksi yang mereka bangun. Coba ceritain, apa definisi sukses buat kamu? Mungkin kita bisa cari langkah kecil buat menuju ke sana.;GROK;D11_GROK_AHandbookfortheSMH391-401_20.json;didik tinggi tinggal temen temenku sukses didik bukan jalan sukses hasil kerja terampil koneksi definisi sukses kecil tuju sana;-1;0.3813244892386576;outlier;-1_diri_takut_sendiri_kecil;didik tinggi tinggal temen temenku sukses didik bukan jalan sukses hasil kerja terampil koneksi definisi sukses kecil tuju sana
Aku merasa nggak bisa ngontrol hidupku. Semua kayak kejadian begitu aja. Gimana caranya biar aku nggak gini?;Rasa nggak punya kendali itu bisa bikin kita lelah. Kadang, mulai dari hal kecil, seperti bikin jadwal harian atau pilih satu tujuan kecil, bisa membantu. Aku tahu, hidup nggak selalu bisa dikontrol, tapi kita bisa coba ambil langkah kecil. Apa satu hal yang pengen kamu coba kendalikan?;GROK;D11_GROK_AHandbookfortheSMH391-401_20.json;ngontrol hidup kendali lelah kecil jadwal pilih tuju kecil tahu hidup kontrol kecil kendali;-1;0.2497785366116052;outlier;-1_diri_takut_sendiri_kecil;ngontrol hidup kendali lelah kecil jadwal pilih tuju kecil tahu hidup kontrol kecil kendali
Aku nggak punya temen deket, dan rasanya nggak ada yang peduli. Gimana caranya biar aku nggak kesepian?;Kesepian itu berat, dan wajar kalau kamu pengen koneksi. Mungkin kita bisa mulai dari hal kecil, seperti ikut komunitas yang kamu suka atau ngobrol sama seseorang di sekitar. Coba ceritain, apa yang biasanya bikin kamu seneng? Mungkin dari situ kita bisa cari cara buat ketemu orang baru.;GROK;D11_GROK_AHandbookfortheSMH391-401_20.json;temen deket peduli sepi sepi berat koneksi kecil neng situ;-1;0.3817742799087464;outlier;-1_diri_takut_sendiri_kecil;temen deket peduli sepi sepi berat koneksi kecil neng situ
Aku sering merasa cemas tiap buka berita soal terorisme. Takut banget apa yang aku lihat di TV terjadi sama aku. Aku harus gimana?;Berita-berita itu emang bisa bikin cemas, apalagi kalau terus-terusan. Coba batasi waktu kamu buka berita, misalnya cuma 10 menit sehari, trus alihkan ke aktivitas yang bikin tenang, seperti denger musik atau jalan-jalan. Kalau kecemasan ini masih kuat, mungkin kita bisa coba teknik pernapasan bareng. Mau coba sekarang?;GROK;D11_GROK_AHandbookfortheSMH402-412_20.json;cemas berita terorisme takut berita berita emang cemas terus terus batas berita trus aktivitas tenang denger musik jalan jalan cemas kuat teknik bareng;-1;0.5159595085457572;outlier;-1_diri_takut_sendiri_kecil;cemas berita terorisme takut berita berita emang cemas terus terus batas berita trus aktivitas tenang denger musik jalan jalan cemas kuat teknik bareng
Aku takut keluar rumah karena berita soal serangan teroris. Aku harus tetep di rumah aja nggak sih?;Kecemasan karena berita itu wajar, tapi kalau sampe nggak berani keluar, itu bisa bikin kamu terisolasi. Coba mulai dari langkah kecil, seperti pergi ke tempat yang kamu tahu aman, bareng temen misalnya. Kalau rasa takut ini terus ada, mungkin ngobrol sama profesional bisa bantu. Apa ada tempat deket rumah yang bikin kamu merasa nyaman?;GROK;D11_GROK_AHandbookfortheSMH402-412_20.json;takut keluar berita serang teroris cemas berita sampe berani keluar isolasi kecil pergi tempat tahu bareng temen takut terus profesional tempat deket nyaman;-1;0.516501359697078;outlier;-1_diri_takut_sendiri_kecil;takut keluar berita serang teroris cemas berita sampe berani keluar isolasi kecil pergi tempat tahu bareng temen takut terus profesional tempat deket nyaman
Aku merasa takut banget setelah dengar berita soal serangan teroris di TV. Normalkah ini?;Wajar kok kamu merasa takut, itu reaksi alami terhadap berita yang menyeramkan. Banyak orang juga merasa cemas setelah melihat berita semacam itu, bahkan kalau mereka tidak terlibat langsung. Coba ceritain lebih detail apa yang bikin kamu takut, mungkin aku bisa bantu kasih saran buat ngatasin kecemasanmu.;GROK;D11_GROK_AHandbookfortheSMH413-423_20.json;takut dengar berita serang teroris takut reaksi alami hadap berita seram cemas berita macam bahkan libat langsung detail takut saran ngatasin cemas;-1;0.5163241798579886;outlier;-1_diri_takut_sendiri_kecil;takut dengar berita serang teroris takut reaksi alami hadap berita seram cemas berita macam bahkan libat langsung detail takut saran ngatasin cemas
Aku nggak di tempat kejadian teroris, tapi kenapa ya aku masih merasa cemas?;Itu disebut paparan tidak langsung, dan banyak orang mengalaminya. Meskipun kamu nggak di lokasi, berita atau cerita tentang terorisme bisa bikin otakmu merasa ‘terancam’. Ini wajar, tapi kalau cemasnya mengganggu, coba kurangi waktu menonton berita dan fokus pada hal-hal yang bikin kamu tenang. Apa yang biasanya bikin kamu rileks?;GROK;D11_GROK_AHandbookfortheSMH413-423_20.json;tempat teroris cemas sebut papar langsung alam lokasi berita terorisme otak ancam cemas ganggu kurang tonton berita tenang rileks;-1;0.5153350398649562;outlier;-1_diri_takut_sendiri_kecil;tempat teroris cemas sebut papar langsung alam lokasi berita terorisme otak ancam cemas ganggu kurang tonton berita tenang rileks
Aku takut keluar rumah karena khawatir ada serangan teroris. Gimana caranya aku nggak takut?;Rasa takut itu wajar, tapi kalau sampe bikin kamu nggak bisa beraktivitas, mungkin kita perlu cari cara buat ngatasinnya. Coba mulai dengan langkah kecil, seperti jalan-jalan di tempat yang kamu rasa aman, sambil dengerin musik yang bikin tenang. Kalau takutnya masih besar, mungkin ngobrol sama konselor bisa membantu. Aku bisa bantu cari info kalau kamu mau.;GROK;D11_GROK_AHandbookfortheSMH413-423_20.json;takut keluar khawatir serang teroris takut takut sampe aktivitas perlu ngatasinnya kecil jalan jalan tempat dengerin musik tenang takut konselor info;-1;0.5169079239088911;outlier;-1_diri_takut_sendiri_kecil;takut keluar khawatir serang teroris takut takut sampe aktivitas perlu ngatasinnya kecil jalan jalan tempat dengerin musik tenang takut konselor info
Aku merasa sendirian banget karena nggak ada yang ngerti ketakutanku soal terorisme.;Aku dengar kamu merasa kesepian, dan itu pasti berat. Banyak orang sebenarnya juga merasa takut, meskipun mungkin nggak bilang. Coba ceritain ke temen dekat atau keluarga, atau gabung komunitas yang suportif. Kalau mau, aku bisa bantu cari grup atau forum yang cocok buat ngobrol. Kamu nggak sendirian, kok.;GROK;D11_GROK_AHandbookfortheSMH413-423_20.json;sendiri takut terorisme dengar sepi berat takut temen dekat keluarga gabung suportif grup forum cocok sendiri;-1;0.5159221573030269;outlier;-1_diri_takut_sendiri_kecil;sendiri takut terorisme dengar sepi berat takut temen dekat keluarga gabung suportif grup forum cocok sendiri
Aku merasa dunia nggak adil karena ada terorisme. Gimana aku ngatasin perasaan ini?;Perasaan bahwa dunia nggak adil itu wajar, apalagi dengan semua yang terjadi. Kadang, fokus ke hal-hal yang bisa kamu kontrol bisa membantu, seperti bikin perubahan kecil di sekitarmu atau ngobrol sama orang yang punya pandangan positif. Apa ada satu hal di hidupmu yang bisa kita syukuri bareng hari ini?;GROK;D11_GROK_AHandbookfortheSMH413-423_20.json;adil terorisme ngatasin adil kontrol ubah kecil pandang positif hidup syukur bareng;-1;0.5173370836366532;outlier;-1_diri_takut_sendiri_kecil;adil terorisme ngatasin adil kontrol ubah kecil pandang positif hidup syukur bareng
Emilia, aku merasa stres banget setelah dengar berita tentang serangan teroris di TV. Kenapa aku jadi takut terus?;Wajar kok kamu merasa takut, berita seperti itu memang bisa bikin cemas. Serangan teroris sering bikin orang merasa nggak aman karena sifatnya yang tiba-tiba dan mengerikan. Coba ceritain lebih detail apa yang bikin kamu takut, mungkin aku bisa bantu kasih saran buat ngatasin rasa cemas itu.;GROK;D11_GROK_AHandbookfortheSMH424-434_20.json;stres dengar berita serang teroris takut terus takut berita cemas serang teroris sifat keri detail takut saran ngatasin cemas;-1;0.5158870455503969;outlier;-1_diri_takut_sendiri_kecil;stres dengar berita serang teroris takut terus takut berita cemas serang teroris sifat keri detail takut saran ngatasin cemas
Emilia, aku pengen nggak peduli aja sama ketakutanku soal serangan teroris. Aku harus apa?;Mengabaikan ketakutan itu nggak selalu bikin perasaan hilang, malah bisa bikin tambah berat. Coba hadapi pelan-pelan, misalnya kurangi lihat berita yang bikin cemas, dan alihkan fokus ke hal yang bikin kamu tenang, seperti musik atau jalan-jalan. Kalau ketakutan ini masih kuat, kita bisa pikirkan langkah lain bareng.;GROK;D11_GROK_AHandbookfortheSMH424-434_20.json;peduli takut serang teroris abai takut hilang malah tambah berat hadap pelan pelan kurang berita cemas tenang musik jalan jalan takut kuat bareng;-1;0.5162328254757966;outlier;-1_diri_takut_sendiri_kecil;peduli takut serang teroris abai takut hilang malah tambah berat hadap pelan pelan kurang berita cemas tenang musik jalan jalan takut kuat bareng
Emilia, aku takut banget tiap dengar sirene polisi. Aku harus pura-pura nggak takut, nggak?;Kamu nggak perlu pura-pura, karena ketakutan itu nyata buatmu. Sirene bisa memicu ingatan atau kecemasan, apalagi kalau kamu pernah alami sesuatu yang menakutkan. Coba latih teknik relaksasi, seperti napas dalam, tiap dengar sirene. Kalau ini sering terjadi, mungkin kita bisa cari cara lain buat bantu kamu.;GROK;D11_GROK_AHandbookfortheSMH424-434_20.json;takut dengar sirene polisi pura pura takut perlu pura pura takut nyata sirene picu ingat cemas alami takut teknik relaksasi dengar sirene;-1;0.2475534144231627;outlier;-1_diri_takut_sendiri_kecil;takut dengar sirene polisi pura pura takut perlu pura pura takut nyata sirene picu ingat cemas alami takut teknik relaksasi dengar sirene
Aku sering merasa sendiri, Emilia. Apa ada cara buat merasa lebih terhubung dengan orang lain?;Aku tahu rasanya merasa sendirian itu berat. Salah satu cara untuk merasa lebih terhubung adalah dengan mencari komunitas yang mendukung, seperti kelompok dukungan atau aktivitas sosial kecil-kecilan. Konsep recovery bilang bahwa koneksi dengan orang lain itu penting banget. Apa kamu mau coba ikut kegiatan lokal atau mungkin mulai dengan ngobrol sama satu orang yang kamu percaya?;GROK;D11_GROK_AHandbookfortheSMH435-445_20.json;sendiri tahu sendiri berat salah dukung kelompok dukung aktivitas sosial kecil kecil konsep recovery koneksi penting giat lokal percaya;-1;0.4295893006844455;outlier;-1_diri_takut_sendiri_kecil;sendiri tahu sendiri berat salah dukung kelompok dukung aktivitas sosial kecil kecil konsep recovery koneksi penting giat lokal percaya
Kadang aku ngerasa nggak layak dapat bantuan. Aku harus gimana?;Perasaan nggak layak itu bisa muncul, tapi ingat, kamu sama berharganya dengan orang lain dan berhak dapat dukungan. Coba kita fokus ke satu langkah kecil, misalnya ngobrol sama temen atau cek layanan gratis di komunitas. Kamu nggak sendirian, dan aku di sini buat nemenin, ya.;GROK;D11_GROK_AHandbookfortheSMH435-445_20.json;ngerasa layak layak muncul ingat harga dukung kecil temen gratis sendiri nemenin;-1;0.406808365145707;outlier;-1_diri_takut_sendiri_kecil;ngerasa layak layak muncul ingat harga dukung kecil temen gratis sendiri nemenin
Aku dengar ada yang namanya network-episode model. Itu apa ya buat kesehatan mental?;Network-episode model itu cara pandang yang bilang kesehatan mental nggak cuma soal ke dokter, tapi juga soal orang-orang di sekitarmu, seperti keluarga, temen, atau komunitas. Mereka bisa bantu kamu kenali masalah, nyari bantuan, atau dukung kamu selama perawatan. Jadi, kayak peta perjalanan kesehatanmu. Siapa sih yang biasanya bantu kamu kalau lagi down? Cerita dong.;GROK;D11_GROK_AHandbookfortheSMH457-467_20.json;dengar nama network episode model sehat mental network episode model pandang sehat mental dokter keluarga temen kenal nyari dukung lama awat peta jalan sehat siapa down;-1;0.2546836819145226;outlier;-1_diri_takut_sendiri_kecil;dengar nama network episode model sehat mental network episode model pandang sehat mental dokter keluarga temen kenal nyari dukung lama awat peta jalan sehat siapa down
Aku dengar orang bilang kesehatan mental itu cuma buat orang kaya. Bener nggak sih?;Nggak bener, kok! Kesehatan mental itu buat semua orang, nggak peduli dompetnya tebel atau nggak. Memang, biaya kadang bikin susah, tapi ada layanan gratis atau murah, seperti di puskesmas atau komunitas. Kamu juga bisa coba teknik sederhana, seperti journaling atau meditasi. Apa yang lagi bikin kamu khawatir soal ini? Cerita ke aku, ya.;GROK;D11_GROK_AHandbookfortheSMH457-467_20.json;dengar sehat mental kaya sehat mental peduli dompet tebel biaya susah gratis murah puskesmas teknik sederhana journaling meditasi khawatir;-1;0.2670164038393146;outlier;-1_diri_takut_sendiri_kecil;dengar sehat mental kaya sehat mental peduli dompet tebel biaya susah gratis murah puskesmas teknik sederhana journaling meditasi khawatir
Aku suka sih ikut terapi, tapi kok rasanya nggak cocok sama terapisnya. Harus ganti nggak ya?;Penting banget lho merasa nyaman sama terapis. Kalau rasanya nggak klik, boleh banget coba cari yang lain. Mungkin cari yang lebih ngerti latar belakang budaya atau gaya komunikasimu. Nggak apa-apa kok nyari yang pas, ini soal kenyamananmu.;GROK;D11_GROK_AHandbookfortheSMH468-478_20.json;terapi cocok terap penting nyaman terap klik latar belakang gaya komunikasi nyari nyaman;-1;0.369213561460713;outlier;-1_diri_takut_sendiri_kecil;terapi cocok terap penting nyaman terap klik latar belakang gaya komunikasi nyari nyaman
Aku merasa kesepian karena nggak ada yang ngerti pengalamanku sebagai imigran. Gimana cara ngatasinnya?;Kesepian itu berat, apalagi kalau merasa beda. Coba cari komunitas imigran di dekatmu, atau grup online yang punya pengalaman serupa. Berbagi cerita bisa bikin lega. Kalau mau cerita ke aku dulu, aku siap dengerin kapan aja.;GROK;D11_GROK_AHandbookfortheSMH468-478_20.json;sepi alam imigran ngatasinnya sepi berat imigran dekat grup alam rupa lega siap dengerin kapan;-1;0.4159342529713253;outlier;-1_diri_takut_sendiri_kecil;sepi alam imigran ngatasinnya sepi berat imigran dekat grup alam rupa lega siap dengerin kapan
Aku pengen punya temen yang ngerti apa yang aku alami, tapi takut orang malah ngejauhin aku. Gimana caranya?;Punya temen yang ngerti itu penting banget, dan aku ngerti ketakutanmu soal ditolak. Banyak orang dengan pengalaman serupa nemuin temen lewat komunitas kesehatan mental, seperti grup dukungan atau pusat drop-in. Di situ, kamu bisa ketemu orang yang nggak bakal ngejauhin kamu karena mereka juga ngerti perjuanganmu. Coba mulai dari langkah kecil, seperti ikut acara komunitas atau forum online. Aku bisa bantu cari komunitas kalau kamu mau. Apa yang bikin kamu takut orang ngejauhin?;GROK;D11_GROK_AHandbookfortheSMH490-500_20.json;temen alami takut malah ngejauhin temen penting takut tolak alam rupa nemuin temen lewat sehat mental grup dukung pusat drop situ ngejauhin juang kecil acara forum takut ngejauhin;-1;0.4349141738966738;outlier;-1_diri_takut_sendiri_kecil;temen alami takut malah ngejauhin temen penting takut tolak alam rupa nemuin temen lewat sehat mental grup dukung pusat drop situ ngejauhin juang kecil acara forum takut ngejauhin
Emilia, aku nggak suka ngomong di depan orang, apa itu gangguan?;Nggak suka ngomong di depan orang banyak itu cukup umum, apalagi kalau kamu merasa gugup. Tapi kalau rasa takut itu bikin kamu nggak bisa berfungsi, misalnya nggak bisa presentasi di sekolah atau kerja, itu mungkin perlu diperhatikan. Coba ceritain, seberapa parah rasanya kalau harus ngomong di depan orang?;GROK;D11_GROK_AHandbookfortheSMH50-60_20.json;ngomong depan ganggu ngomong depan cukup umum gugup takut fungsi presentasi sekolah kerja perlu perhati berapa parah ngomong depan;-1;0.4537860083706062;outlier;-1_diri_takut_sendiri_kecil;ngomong depan ganggu ngomong depan cukup umum gugup takut fungsi presentasi sekolah kerja perlu perhati berapa parah ngomong depan
Emilia, aku pikir semua masalah mentalku bisa selesai kalau aku pindah kota. Bener nggak sih?;Pindah kota mungkin bisa kasih suasana baru, tapi masalah mental biasanya nggak otomatis selesai cuma karena ganti tempat. Penting buat ngatasin akar masalahnya, mungkin dengan bantuan profesional atau dukungan komunitas. Kalau kamu mau ceritain kenapa pengen pindah, aku bisa bantu kasih pandangan lain.;GROK;D11_GROK_AHandbookfortheSMH534-544_20.json;mental pindah kota pindah kota suasana mental otomatis tempat penting ngatasin akar profesional dukung pindah pandang;-1;0.1043033637805993;outlier;-1_diri_takut_sendiri_kecil;mental pindah kota pindah kota suasana mental otomatis tempat penting ngatasin akar profesional dukung pindah pandang
Aku merasa temen-temenku menjauh sejak tahu aku HIV positif. Aku harus apa?;Itu pasti menyakitkan, dan aku ikut sedih dengernya. Kadang, orang menjauh karena nggak ngerti soal HIV atau takut salah ngomong. Coba dekati satu atau dua temen yang kamu rasa masih terbuka, lalu ajak ngobrol jujur. Kalau mereka tetap menjauh, mungkin saatnya cari komunitas baru yang lebih suportif. Apa kamu mau coba cari kelompok dukungan di daerahmu?;GROK;D11_GROK_AHandbookfortheSMH578-588_20.json;temen temenku jauh sejak tahu positif sakit sedih dengernya jauh takut salah ngomong dekat temen jujur tetap jauh suportif kelompok dukung daerah;-1;0.638832810846361;outlier;-1_diri_takut_sendiri_kecil;temen temenku jauh sejak tahu positif sakit sedih dengernya jauh takut salah ngomong dekat temen jujur tetap jauh suportif kelompok dukung daerah
Aku pernah denger orang bilang gangguan mental itu cuma akal-akalan. Bener nggak sih?;Nggak bener sama sekali. Gangguan mental itu kondisi nyata, kayak diabetes atau asma. Otak kita juga bisa capek atau nggak seimbang, dan itu nggak akal-akalan. Kalau ada yang bilang gitu, mungkin mereka kurang paham. Mau aku jelasin lebih lanjut soal ini?;GROK;D11_GROK_AHandbookfortheSMH589-599_20.json;denger ganggu mental akal akal sekali ganggu mental kondisi nyata diabetes asma otak capek imbang akal akal kurang paham jelasin lanjut;-1;0.1694456260721659;outlier;-1_diri_takut_sendiri_kecil;denger ganggu mental akal akal sekali ganggu mental kondisi nyata diabetes asma otak capek imbang akal akal kurang paham jelasin lanjut
Aku pengen nyanyi di panggung, tapi takut orang ngejek karena aku punya riwayat gangguan mental. Aku harus coba gak?;Wah, nyanyi di panggung itu keren banget! Aku dukung kamu coba, karena kamu berhak kejar mimpi. Kalau takut diejek, itu wajar, tapi jangan biarin ketakutan itu hentikan kamu. Mungkin mulai dari panggung kecil atau komunitas yang suportif dulu. Apa yang bikin kamu paling excited soal nyanyi? Ceritain, aku pengen tahu!;GROK;D11_GROK_AHandbookfortheSMH600-609_20.json;panggung takut ngejek riwayat ganggu mental panggung keren dukung kejar mimpi takut ejek jangan biarin takut henti panggung kecil suportif paling excited tahu;-1;0.4467143252254043;outlier;-1_diri_takut_sendiri_kecil;panggung takut ngejek riwayat ganggu mental panggung keren dukung kejar mimpi takut ejek jangan biarin takut henti panggung kecil suportif paling excited tahu
Aku ngerasa orang-orang nggak suka sama aku, apa aku yang bermasalah?;Wah, perasaan kayak gitu pasti bikin nggak enak. Kadang pikiran kita suka bikin kita merasa orang lain nggak suka, padahal belum tentu. Coba deh ngobrol sama temen deket atau keluarga, tanyain apa mereka beneran ngerasa gitu. Kalau masih ngerasa gitu terus, mungkin ngobrol sama seseorang yang netral, seperti konselor, bisa bantu lihat apa yang bikin kamu merasa begini.;GROK;D11_GROK_AHandbookfortheSMH72-82_20.json;ngerasa enak padahal temen deket keluarga tanyain beneran ngerasa ngerasa terus netral konselor begini;-1;0.3720008903469679;outlier;-1_diri_takut_sendiri_kecil;ngerasa enak padahal temen deket keluarga tanyain beneran ngerasa ngerasa terus netral konselor begini
Aku merasa nggak bisa konsentrasi, kayak otakku kabut. Itu kenapa ya?;Itu bisa jadi tanda otakmu lagi kewalahan, mungkin karena stres atau neurotransmitter seperti dopamine nggak bekerja optimal. Coba ceritain apa yang lagi bikin kamu pusing, mungkin kita bisa temukan cara buat bikin pikiranmu lebih jernih.;GROK;D11_GROK_AHandbookfortheSMH94-104_20.json;konsentrasi otak kabut otak kewalahan stres neurotransmitter dopamine kerja optimal pusing jernih;-1;0.1378686915370741;outlier;-1_diri_takut_sendiri_kecil;konsentrasi otak kabut otak kewalahan stres neurotransmitter dopamine kerja optimal pusing jernih
Aku merasa gagal karena nggak bisa mengontrol segala sesuatu di hidupku. Apa yang harus aku lakukan?;Wah, aku paham rasanya ingin semuanya berjalan sesuai keinginan. Tapi, kadang hidup memang nggak bisa sepenuhnya kita kendalikan. Coba kita mulai dengan menerima bahwa ada hal-hal di luar kuasa kita. Mungkin kamu bisa tulis apa saja yang bikin kamu merasa gagal, lalu kita lihat mana yang benar-benar bisa kamu ubah. Bagaimana kalau kita coba satu langkah kecil dulu?;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders121-131_20.json;gagal kontrol segala hidup laku paham jalan sesuai hidup sepenuh kendali terima luar kuasa gagal ubah kecil;-1;0.2513929076366593;outlier;-1_diri_takut_sendiri_kecil;gagal kontrol segala hidup laku paham jalan sesuai hidup sepenuh kendali terima luar kuasa gagal ubah kecil
Aku nggak bisa kasih pujian ke orang lain. Rasanya aneh. Apa aku orang jahat?;Nggak, kamu bukan orang jahat! Kasih pujian memang bisa terasa canggung, terutama kalau nggak biasa. Coba mulai dengan sesuatu yang sederhana, seperti bilang ‘aku suka caramu nolong orang’. Aku bisa bantu latihan apa yang mau kamu bilang. Mau coba?;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders121-131_20.json;puji aneh jahat bukan jahat puji canggung utama sederhana nolong;-1;0.3750877346268478;outlier;-1_diri_takut_sendiri_kecil;puji aneh jahat bukan jahat puji canggung utama sederhana nolong
Aku takut ketemu orang baru karena pasti mereka nggak suka sama aku.;Wah, ketemu orang baru memang bisa bikin deg-degan. Tapi, orang biasanya nggak secepat itu menilai orang lain. Coba mulai dengan senyum atau sapa seseorang dengan ramah. Aku bisa bantu latihan apa yang mau kamu bilang. Apa kamu mau coba?;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders121-131_20.json;takut degan cepat nilai senyum sapa ramah;-1;0.3532812811831196;outlier;-1_diri_takut_sendiri_kecil;takut degan cepat nilai senyum sapa ramah
Aku pengen ngobrol sama tetangga, tapi takut dikatain aneh. Gimana caranya biar nggak takut?;Takut dikatain aneh itu pasti bikin ragu, ya. Coba kita buat rencana kecil dulu. Misalnya, tujuanmu cuma nyapa tetangga dan nanya satu hal simpel, kayak 'Hari ini cuacanya bagus, ya?' Kalau ternyata tetanggamu nggak ramah, itu nggak berarti kamu aneh—bisa jadi dia lagi nggak mood. Yang penting, kamu berhasil nyapa, dan itu udah langkah besar! Aku bisa bantu pikirin topik obrolan kalau perlu. Mau?;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders143-153_20.json;tetangga takut dikatain aneh takut takut dikatain aneh ragu rencana kecil tuju nyapa tetangga nanya simpel cuaca bagus nyata tetangga ramah arti aneh mood penting hasil nyapa udah pikirin topik obrol perlu;-1;0.547508225684028;outlier;-1_diri_takut_sendiri_kecil;tetangga takut dikatain aneh takut takut dikatain aneh ragu rencana kecil tuju nyapa tetangga nanya simpel cuaca bagus nyata tetangga ramah arti aneh mood penting hasil nyapa udah pikirin topik obrol perlu
