index,question,document,old_topic,new_topic,similarity,reassigned,stage
3217,Aku susah banget bedain hal-hal yang mirip. Apa ini normal?,susah bedain mirip mampu bedain berapa peka hampir perlu notice diri banding detail kecil frustrasi temen profesional saran,-1,0,0.72195864,True,medium
3220,Aku merasa sulit nangkap apa yang orang bilang kalau suasananya rame. Ada saran?,sulit nangkap suasana rame saran susah campur tempat tenang sumber ngomong sulit minta ngomong ulang pelan pelan arti kurang suasana dukung,-1,0,0.7447151,True,medium
3222,Aku ngerasa dunia ini terlalu penuh sama distraksi. Apa yang bisa aku lakukan?,ngerasa terlalu penuh distraksi laku terlalu batas matiin notifikasi pilih khusus tempat minim distraksi taman sudut cozy tenangin,-1,-1,0.61845684,False,rejected
3227,"Kenapa perilaku kita bisa beda-beda, padahal kita sama-sama manusia?",perilaku padahal manusia sendiri tindak perilaku pengaruh alam hidup kota ramai hiruk pikuk banding temen tumbuh desa bentuk tanggap reaksi,-1,-1,0.6161453,False,rejected
3230,"Aku susah nerima kenyataan, ada cara nggak biar aku lebih kuat menghadapinya?",susah nerima nyata kuat hadap susah terima nyata situasi berat sulit terima takut hilang kelola bicara percaya ringan hadap nyata,-1,0,0.8403579,True,high
3233,Kenapa aku suka bertindak impulsif? Aku benci sifat ini!,tindak impulsif benci sifat tindak impulsif kesal diri sendiri muncul emosi kuat stres gembira langsung tindak panjang teknik sederhana hitung lima tindak mikir pelan pelan kenal picu,-1,0,0.764392,True,high
3234,"Aku merasa hidupku nggak ada artinya, apa yang bisa aku lakukan?",hidup arti laku berat sendiri kait butuh makna koneksi hidup kecil laku bicara peduli terus bicara profesional hidup arti,-1,11,0.7877025,True,high
3236,"Aku pengen lebih mengenal diri sendiri, apa yang bisa aku coba?",kenal diri sendiri kenal diri sendiri keren senang takut jurnal laku pola diri,-1,0,0.65832436,True,medium
3237,"Aku sering merasa orang lain nggak ngerti aku, kenapa ya?",erti sepi sendiri miskomunikasi spesifik sedih abai butuh jelas jelas siapa,-1,-1,0.58032095,False,rejected
3240,"Aku pengen hidup lebih teratur, apa yang bisa aku lakukan?",hidup atur laku hidup atur tuju bagus kecil perilaku pengaruh dukung rapi meja kerja hidup atur,-1,28,0.6844617,True,medium
3243,Kadang aku teringat momen memalukan dari masa lalu. Kenapa ya itu kebawa terus?,ingat momen malu masa bawa terus momen malu emang nempel kepala otak cenderung ingat emosi kuat nyaman ingat senang lama lama momen,-1,7,0.7051611,True,medium
3245,"Aku pernah lupa sesuatu yang penting banget, dan itu bikin aku takut. Kenapa ini terjadi?",lupa penting takut lupa penting panik otak simpan sedang stres cemas terlalu bukan arti salah perhati diri sendiri penting buku catat ponsel takut tahu tekan lanjut,-1,10,0.82268435,True,high
3251,"Aku pengen bisa lebih cepat paham sesuatu, tapi kok lambat banget. Normal nggak sih?",cepat paham lambat totally cepat sendiri paham penting tetap serah cocok nempel kepala lambat perlu istirahat cukup pikirin seru paham,-1,28,0.7808804,True,high
3259,"Aku merasa belajar cuma buat nilai, nggak bikin aku pinter. Gimana biar belajar lebih bermakna?",nilai pinter makna nilai emang kosong tahu materi relate hidup sejarah bayangin masa putus tuju kaya wawas sisi seru,-1,-1,0.60278606,False,rejected
3261,"Kadang aku coba selesaikan sesuatu, tapi malah gagal terus. Apa aku harus terus coba-coba aja gitu?",malah gagal terus terus gagal terus jeda gagal pola paham arah,-1,7,0.66449547,True,medium
3262,Aku merasa nggak cukup pinter buat selesain masalah yang ribet. Apa aku emang nggak mampu?,cukup pinter selesain ribet emang mampu jangan buru buru diri sendiri sendiri selesain emang rumit bukan arti mampu kecil paham pelan pelan kembangin yakin asal diri sendiri pikirin awal,-1,28,0.73056436,True,medium
3274,Kenapa aku selalu lambat nangkap kalau orang ngomong cepat?,lambat nangkap ngomong cepat cepat proses cepat tangkap detail lisan kuat baca visual minta bicara pelan catat poin penting sulit situasi,-1,28,0.71658456,True,medium
3275,"Aku nggak bisa fokus belajar, apa otakku bermasalah?",otak arti otak pengaruh suasana hati kurang cocok tahu nyaman,-1,7,0.71406996,True,medium
3280,Aku ngerasa nggak berguna kalau nggak menang lomba. Apa aku salah?,ngerasa menang lomba salah salah ngerasa hasil nilai diri menang lomba usaha peduli ngerasa menang,-1,-1,0.62495625,False,rejected
3289,"Aku suka banget lihat lukisan, rasanya damai. Itu perasaan apa ya?",lukis damai estetika senang indah bagus arti peka indah lukis ingat hati tenang,-1,-1,0.5297147,False,rejected
3294,Aku suka merasa harap-harap cemas nunggu hasil tes. Itu apa sih?,harap harap cemas nunggu hasil sebut expectancy feeling campur aduk harap cemas nunggu hasil penting harap harap cemas pikirin ngelupain jenak nunggu,-1,0,0.6703837,True,medium
3296,Aku merasa bersalah kalo gak sholat. Itu perasaan apa?,salah kalo sholat tuhan yakin salah peduli nilai nilai pegang luangin refleksi lakuin hati tenang ibadah lanjut,-1,-1,0.60049343,False,rejected
3297,"Aku gak suka ngeliat orang miskin di jalan, rasanya gak enak. Itu normal gak?",ngeliat miskin jalan enak sosial simpati empati sentuh kondisi hati peduli ganggu pikirin kecil enak,-1,14,0.73939973,True,medium
3300,Aku gak punya harapan lagi sama apa-apa. Ini kenapa ya?,harap hilang harap stuck lelah tekan harap pasif yakin bangkit kecil balikin semangat,-1,17,0.7353455,True,medium
3301,Aku merasa jijik lihat sampah di jalan. Itu perasaan apa?,jijik sampah jalan estetika nyaman turut indah kotor arti peka kesel pikirin ngatasin nyaman notice,-1,15,0.6690383,True,medium
3308,Aku ngerasa hidupku nggak ada tujuan. Gimana caranya biar semangat lagi?,ngerasa hidup tuju semangat tuju berat semangat pikirin kecil arti excited pikirin kecil,-1,11,0.7774192,True,high
3318,Aku kadang ngerasa orang lain nggak suka sama aku. Apa aku harus berubah?,ngerasa ubah insecure seringkali bukan fakta ubah paham ngerasa situasi sisi,-1,0,0.7651939,True,high
3320,Aku ngerasa semua yang aku lakuin nggak ada gunanya. Apa aku harus berhenti aja?,ngerasa lakuin henti berat ngerasa down lakuin arti ngerasa kecil arti,-1,0,0.8105358,True,high
3322,"Aku suka banget kerja keras, tapi sekarang rasanya aku cuma pengen menang. Itu normal nggak?",kerja menang semangat kerja keren menang butuh prestasi sedang kuat bukti stres lanjut,-1,29,0.6937542,True,medium
3325,"Aku suka bantu orang, tapi kadang merasa dimanfaatin. Harusnya aku berhenti nggak?",dimanfaatin henti hati dimanfaatin perlu batas lelah situasi tetap rugi,-1,0,0.6887867,True,medium
3329,"Aku nggak suka main-main, lebih suka serius. Apa aku terlalu kaku?",main main serius terlalu kaku salah serius nikmat hidup kaku ringan sekal nonton film lucu rileks,-1,-1,0.52599454,False,rejected
3333,"Aku suka ngoleksi barang, apa itu cuma buang-buang duit?",ngoleksi barang buang buang duit ngoleksi barang ekspresi diri kendali buang buang duit lama bahagia ngoleksi,-1,0,0.68184876,True,medium
3335,"Aku pengen berhenti bantu orang karena capek, apa itu egois?",henti capek egois egois capek butuh istirahat jaga diri sendiri capek lelah,-1,-1,0.63310647,False,rejected
3337,"Aku pengen jadi yang terbaik di segala hal, tapi capek. Harusnya aku terus nggak?",segala capek terus semangat capek terlalu diri sendiri paling penting dengerin,-1,31,0.71147513,True,medium
3340,"Kenapa ya, kadang aku nggak sadar kenapa aku bertindak begitu? Kayak refleks gitu.",tindak refleks perilaku refleksif kaget tangan langsung tutup muka otomatis perilaku respons langsung tubuh hadap bahaya tindak ganggu pola muncul stres paham bareng,-1,10,0.6712728,True,medium
3341,"Aku pengen banget punya kebiasaan baru, misalnya bangun pagi lebih rajin. Tapi susah banget! Gimana caranya supaya bisa konsisten?",pagi rajin susah konsisten bentuk gampang salah diri pagi alarm awal tingkat pelan pelan penting jangan terlalu diri sendiri gagal reward kecil ngopi enak pagi makin semangat pagi tuju,-1,2,0.7160243,True,medium
3343,"Aku pengen jadi lebih disiplin, tapi selalu gagal. Ada saran nggak supaya aku bisa berubah?",disiplin gagal saran ubah disiplin butuh langsung hasil kecil jadwal sederhana tugas hasil diri puji hadiah kecil penting paham disiplin tuju tuju jelas gampang motivasi gagal jangan patah semangat anggap proses susah disiplin,-1,-1,0.60763407,False,rejected
3345,"Aku pengen ngubah kebiasaan buruk, seperti ngelamun berlebihan. Gimana caranya supaya berhasil?",ngubah ngelamun hasil ubah butuh usaha seru anggap tualang kenal diri sendiri ngelamun perhati kapan paling laku bosan stres justru nyaman diri aktivitas jalan jalan sebentar pelan pelan kurang kurang ngelamun bareng,-1,0,0.66412556,True,medium
3346,Kenapa sih perilaku kita bisa beda-beda di situasi yang berbeda?,perilaku situasi perilaku cermin diri santai temen tegang presentasi tekan situasi pengaruh tindak perhati situasi paling diri sendiri situ nyaman,-1,0,0.7177289,True,medium
3347,Aku sering ngerasa perilakuku dipengaruhi lingkungan. Gimana caranya supaya aku lebih kuat ngendalin diri?,ngerasa perilaku pengaruh kuat ngendalin diri pengaruh kuat ngatur diri sendiri kenal pengaruh temen ngajak kerja batas kecil distraksi diri tindak kesal paling susah kontrol,-1,0,0.83388233,True,high
3349,"Kenapa ya, aku kadang nggak bisa nahan diri buat ngelakuin sesuatu, padahal tahu itu nggak baik?",nahan diri ngelakuin padahal tahu tindak mikir panjang dorong kuat emosi lama tahu media sosial kerja tangan gatal perhati tahan positif taruh ponsel jauh jauh reminder kecil susah nahan diri,-1,18,0.7248942,True,medium
3351,"Aku suka ngikutin orang lain, padahal kadang nggak sesuai sama keinginanku. Gimana caranya supaya lebih mandiri?",ngikutin padahal sesuai mandiri ngikutin yakin diri sendiri mandiri kenal putus diri sendiri beneran putus kecil pilih makan pelan pelan percaya pilih ngikutin solusi,-1,0,0.7233758,True,medium
3352,"Aku merasa perilakuku kadang nggak konsisten, kayak gampang berubah-ubah. Itu kenapa ya?",perilaku konsisten gampang ubah ubah perilaku ubah ubah sesuai diri situasi emosi rasain super ramah temen diam capek lama diri sendiri perhati kapan paling konsisten pola stres tekan ngerasa,-1,0,0.7384826,True,medium
3353,"Aku pengen belajar lebih sabar, tapi susah banget. Ada tips nggak supaya aku bisa lebih tenang?",sabar susah tips tenang sabar instan niat sederhana kesal hitung reaksi situasi sabar diri sendiri buru buru ngasih diri sendiri mikir tenang sabar,-1,0,0.7032492,True,medium
3362,"Aku merasa susah nerima kenyataan, apa yang bisa aku coba?",susah nerima nyata susah terima nyata utama situasi berat renung sulit terima takut sedih bicara percaya pelan pelan ingat butuh susah move,-1,0,0.84433603,True,high
3363,"Aku pengen tahu kenapa aku bertindak impulsif, ada saran?",tahu tindak impulsif saran tindak impulsif kesal diri sendiri retrospeksi belakang tindak panjang emosi kuat marah excited teknik sederhana hitung lima tindak jeda impulsif,-1,0,0.6698138,True,medium
3366,"Aku merasa hidupku nggak ada arah, apa yang bisa aku lakukan?",hidup arah laku hilang sendiri luang renung kosong kecil senang jalan jalan temen terus bicara peduli profesional arah tuju,-1,17,0.69920564,True,medium
3369,Aku merasa lingkunganku bikin aku susah berkembang. Apa bener lingkungan punya pengaruh besar gitu?,susah kembang pengaruh emang pengaruh tindak tekan susah kembang perhati ngerasa stuck ruang kecil diri sendiri luangin senang ngerasa hambat obrolin,-1,0,0.80013186,True,high
3371,"Aku susah banget ngerjain tugas kelompok, soalnya nggak nyaman sama timku. Gimana caranya biar bisa kerja sama?",susah ngerjain tugas kelompok nyaman kerja kerja emang challenging nyaman komunikasi kecil tugas suasana kurang enak tuju bareng alas saling dukung susah minta ketua dosen nyaman solusi,-1,14,0.71674645,True,medium
3373,Aku sering ngerasa apa yang aku kerjain nggak ada hasilnya. Gimana caranya biar tahu aku udah bikin kemajuan?,ngerasa kerjain hasil tahu udah maju down tahu maju catat udah lakuin kecil berapa halaman udah baca paham maju langsung ngerasa kembang udah capai jauh,-1,17,0.69235474,True,medium
3375,Aku pengen ngerti kenapa aku susah fokus waktu belajar. Apa ada cara buat tahu apa masalahnya?,susah tahu susah datang pertama nyalahin diri sendiri perhati berisik penuh tempat tenang teknik sederhana pomodoro istirahat susah tahu bareng,-1,-1,0.6437907,False,rejected
3377,Aku sering ngerasa apa yang aku pikirin nggak sesuai sama kenyataan. Gimana caranya biar lebih realistis?,ngerasa pikirin sesuai nyata realistis lari realistis pikirin bandingin fakta ngerasa gagal diri sendiri gagal sesuai ekspektasi temen objektif perspektif sinkron nyata,-1,0,0.67762315,True,medium
3380,Aku merasa nggak punya tujuan jelas dalam hidup. Gimana caranya biar tahu apa yang aku mau?,tuju jelas hidup tahu tuju sendiri diri sendiri senang arti perlu tuju cukup kecil senyum nilai nilai penting tunjuk percaya ngerasa lost,-1,17,0.7464102,True,medium
3381,"Aku merasa sifatku nggak bisa diubah, bener nggak sih ini?",sifat ubah stuck sifat sifat ubah diri bawa temperamen alam peran ubah kecil fleksibel,-1,17,0.6760642,True,medium
3384,"Aku sering ngerasa nggak cocok sama lingkunganku, apa yang bisa aku lakukan?",ngerasa cocok laku cocok sepi nilai sesuai jalan ubah dukung nyaman,-1,0,0.69003814,True,medium
3387,"Aku merasa lingkunganku bikin aku jadi orang yang nggak aku suka, apa yang salah?",salah ubah berat pengaruh perilaku kuasa pengaruh tahu begini keliling diri dukung versi diri,-1,29,0.723168,True,medium
3395,"Aku merasa lingkunganku bikin aku nggak jadi diri sendiri, apa yang bisa aku lakukan?",diri sendiri laku diri sendiri nyaman pengaruh kuasa pilih dukung tahu begini teman tempat autentik,-1,-1,0.58840764,False,rejected
3398,"Aku merasa sifatku bikin aku susah dekat sama orang lain, apa yang salah?",sifat susah dekat salah susah dekat sepi salah sifat pengaruh bawa interaksi ringan nyaman perhati jauh situasi,-1,0,0.71213126,True,medium
3399,Aku sering merasa susah fokus karena pikiranku penuh sama hal-hal kecil. Gimana caranya biar bisa lebih sadar sama apa yang lagi aku lakuin?,susah penuh kecil lakuin penuh kecil stres tekan diri perhati lama tenang catat sibuk pola tenang pikirin bareng,-1,0,0.8227285,True,high
3401,"Aku pengen belajar lebih konsisten, tapi selalu gagal di tengah jalan. Ada tips nggak biar aku bisa terus semangat?",konsisten gagal tengah jalan tips terus semangat konsisten gampang niat tuju kecil reward kecil hasil dengerin favorit gagal jangan terlalu diri sendiri henti kurang materi terlalu berat susah konsisten cocok,-1,29,0.7990968,True,high
3412,"Aku pengen banget jadi lebih disiplin, tapi kok susah banget buat konsisten. Ada saran?",disiplin susah konsisten saran disiplin tantang niat awal keren pecah tuju kecil pagi alarm awal hadiah kecil diri sendiri hasil ngopi enak nonton serial favorit gagal jangan terlalu diri sendiri konsistensi pelan pelan,-1,-1,0.6417091,False,rejected
3413,Aku sering ngerasa bersalah kalau nggak produktif. Gimana cara ngatasin perasaan ini?,ngerasa salah produktif ngatasin salah produktif dirasain zaman serba cepat ingat luang istirahat salah anggap jaga diri terus muncul daftar kecil udah capai kecil udah usaha harga laku,-1,28,0.7648078,True,high
3416,Aku merasa orang lain selalu lebih baik dari aku. Gimana cara berhenti membandingkan diri?,henti banding diri banding diri jebak lupa diri sendiri hidup udah capai kecil daftar syukur media sosial banding makin parah kurang scroll nilai ukur cukup,-1,18,0.7020328,True,medium
3418,Aku merasa hidupku nggak punya tujuan. Apa yang bisa aku lakukan?,hidup tuju laku hidup tuju sendiri tahu penasaran senang kecil masak baca buku tanyain diri sendiri takut gagal buntu percaya tuju cukup hidup,-1,11,0.73768795,True,medium
3419,"Aku merasa nggak bisa nyanyi, padahal pengen banget. Gimana cara mulai belajar?",padahal semangat keren perlu langsung jago sederhana favorit kamar sendiri rekam berani dengar progres serius vokal tonton tutorial gratis internet penting nikmat proses jangan terlalu khawatir bagus unik masuk,-1,-1,0.56976914,False,rejected
3420,Aku merasa orang tua terlalu ngatur hidupku. Gimana cara ngatasinnya?,terlalu ngatur hidup ngatasinnya nyaman kontrol terus tenang nyalahin putus sendiri mandiri ngatur tetap batas kecil pilih giat situasi berat temen konselor sudut pandang,-1,0,0.7910435,True,high
3421,Aku merasa nggak dihargai sama temen. Apa yang harus aku lakukan?,harga temen laku harga sakit sengaja sengaja temenmu jujur kurang harga begini bicara ubah lingkar dukung keliling harga,-1,0,0.7075754,True,medium
3424,"Aku pengen jadi lebih sabar, tapi kok susah banget. Ada tips?",sabar susah tips sabar emang butuh gagal perhati kapan paling gampang kesal capek stres hitung reaksi situasi sudut pandang sengaja kesal sabar makin makin kuat pelan pelan,-1,28,0.707475,True,medium
3426,"Kenapa ya, aku kadang merasa apa yang aku lihat itu gak sama kayak kenyataannya?",nyata depan mata diri alam bahkan harap pengaruh takut balik pintu bayang seram perhatiin rasain ngerasa dengerin,-1,0,0.6633512,True,medium
3428,"Aku ngerasa hidupku kayak gak teratur, susah ngerti apa yang aku mau. Apa yang salah?",ngerasa hidup atur susah salah campur aduk salah hidup sekaligus kecil diri sendiri neng atur dengerin ngerasa atur,-1,0,0.8216557,True,high
3430,Aku merasa gak bisa ngerti apa yang aku rasain kadang-kadang. Apa yang bisa aku lakuin?,rasain lakuin kusut nama sedih susah percaya jelas susah dengerin,-1,0,0.749374,True,medium
3431,Aku suka ngerasa orang lain gak ngerti apa yang aku lihat atau rasain. Gimana cara ngatasinnya?,ngerasa rasain ngatasinnya dinding pandang sendiri rasain contoh sederhana sudut nyambung ngerasa erti dengerin,-1,30,0.65037036,True,medium
3436,"Aku sering merasa harus bikin orang lain senang, tapi kok malah aku yang capek. Apa yang salah?",senang malah capek salah bahagia usaha senang habis energi laku harap balas ruang diri sendiri cukup diri sendiri,-1,29,0.824345,True,high
3439,Aku ngerasa sikap temenku bikin aku kesal. Apa aku harus ngomong ke dia biar dia berubah?,ngerasa sikap temenku kesal ngomong ubah sikap luar kendali harap ubah kecewa diri sendiri ubah respons batas interaksi perlu ngomong tenang jangan harap ubah laku temenmu kesal,-1,0,0.79426646,True,high
3442,Aku sering ngerasa nggak bisa ngontrol pikiran negatif. Gimana caranya biar lebih positif?,ngerasa ngontrol negatif positif negatif datang kuasa kenal netral diri sendiri tenang aktivitas nulis olahraga keluar negatif,-1,0,0.78505635,True,high
3443,Aku ngerasa masa lalu aku bikin aku susah percaya sama orang. Gimana caranya biar nggak gitu?,ngerasa masa susah percaya masa ninggalin luka susah percaya kecil diri perlahan percaya kendali pilih temen percaya,-1,0,0.7127678,True,medium
3446,Aku ngerasa orang lain bikin aku kesal karena sikapnya. Apa aku salah kalau kesal?,ngerasa kesal sikap salah kesal kesal sikap ubah kendali tanggap jaga jarak perlu jaga nyaman tenang kesal,-1,0,0.8065961,True,high
3449,Kenapa aku merasa nggak punya kendali atas hidupku?,kendali hidup muncul terlalu luar kendali kendali kata kata tindak situ pilih tindak positif jurnal jalan jalan sebentar kuasa hidup,-1,17,0.7040325,True,medium
3451,"Aku pengen merencanakan karier, tapi takut nggak tercapai, gimana caranya biar nggak stres?",rencana karier takut capai stres rencana karier bagus takut hasil sesuai rencana fleksibel peta jalur laku skill jaga kolega ingat hasil akhir sepenuh tangan usaha kecil laku bawa dekat tuju,-1,-1,0.63939893,False,rejected
3453,"Aku merasa hidupku nggak berjalan sesuai rencana, apa yang salah?",hidup jalan sesuai rencana salah hidup sesuai rencana sesat salah hidup penuh kejut diri sendiri laku tindak kecil tugas laku kendali,-1,17,0.785092,True,high
3455,"Aku merasa orang lain bikin hidupku susah, apa yang harus kulakukan?",hidup susah laku sikap frustrasi luar kendali ubah tanggap sinis pilih tetap tenang batas interaksi diri sendiri sudut tindak damai,-1,0,0.79222393,True,high
3460,"Aku sering merasa hidup ini seperti kompetisi, dan aku harus lebih baik dari orang lain. Apa salahnya sih berpikir begitu?",hidup kompetisi salah hidup lomba terus terus banding diri lupa nikmat jalan sendiri bukan salah bayang jalan jalan rata kejar kalah siapa sendiri tuju tuju penting jauh ringan bukan,-1,-1,0.615196,False,rejected
3462,Aku merasa minder karena aku nggak sehebat temen-temenku. Gimana cara ngatasin perasaan ini?,minder temen temenku ngatasin minder sudut jalan masing masing tara laku bangga diri kecil situ ringan,-1,30,0.7625096,True,high
3463,"Aku sering merasa orang lain nggak peduli sama aku, kayak aku nggak cukup penting. Apa yang bisa aku lakukan?",peduli cukup penting laku tahu perhati berat sedang sibuk sendiri bukan arti peduli tunggu perhati laku arti kerja beri justru harga,-1,29,0.65369606,True,medium
3468,Aku merasa nggak punya apa-apa dibandingkan temenku yang sukses. Gimana caranya aku nggak terjebak di pikiran ini?,banding temenku sukses jebak stuck capai kecil sekadar tahan berat arti sukses bukan arti gagal sendiri jalan harga,-1,29,0.70288193,True,medium
3469,Aku merasa masa laluku selalu menghantuiku dan bikin aku susah move on. Gimana caranya aku bisa lepas dari itu?,masa hantu susah move lepas masa ubah pandang ubah makna ikan masa kuasa sudut kuat bukan beban masa,-1,-1,0.5891958,False,rejected
3477,"Kadang aku ngerasa hidup ini kayak kompetisi, dan aku harus menang. Tapi capek banget. Gimana caranya berhenti ngerasa gitu?",ngerasa hidup kompetisi menang capek henti ngerasa hidup lomba bayangin lepas kacamata menang kalah bahagia bukan ngalahin lakuin bukan pamer lakuin diri sendiri mikirin menang kalah,-1,0,0.6811907,True,medium
3480,Aku merasa sulit jadi mandiri. Rasanya selalu butuh orang lain.,sulit mandiri butuh proses mandiri bukan arti sendiri percaya diri putus hadap tantang kecil tugas sederhana sendiri sulit mandiri,-1,-1,0.64122784,False,rejected
3484,Aku susah banget bikin temen dekat. Apa aku nggak menarik?,susah temen dekat temen dekat gampang bukan arti teman butuh usaha obrol ringan giat bareng susah temen dekat,-1,14,0.773669,True,high
3487,"Kalau aku nggak suka pasanganku ngobrol sama lawan jenis, apa itu salah?",pasang lawan jenis salah salah nyaman datang percaya kontrol percaya khawatir jujur pasang,-1,13,0.6738013,True,medium
3493,"Jadi, maksudnya aku sengaja cari-cari alasan untuk nggak dekat sama orang lain?",sengaja alas dekat hindar tantang makanya kurang lindung diri tugas tugas hidup berat,-1,-1,0.6199304,False,rejected
3494,Aku memang sering merasa hubungan sama orang lain itu ribet. Aku nggak salah kan kalau menghindarinya?,ribet salah hindar salah ribet hindar lari tumbuh bayangin hadap nemuin sisi positif koneksi,-1,0,0.7439896,True,medium
3497,"Aku merasa hidup ini berat banget, kayak ada beban yang nggak bisa aku lepas. Apa yang salah sama aku?",hidup berat beban lepas salah salah hidup berat hadap sendiri beban muncul jebak hindar tantang paling beban,-1,0,0.71182513,True,medium
3498,"Aku sering ngerasa minder, kayak nggak pernah cukup baik. Gimana cara aku ngatasin ini?",ngerasa minder cukup ngatasin minder jangan biarin ngatur hidup cukup terlalu diri sendiri padahal penting berani diri sendiri kecil diri situ,-1,0,0.81923306,True,high
3502,Aku sering merasa harus bikin orang tua aku bangga. Tapi itu bikin aku capek. Harusnya aku hidup buat siapa sih?,bangga capek hidup siapa hidup penuh ekspektasi masuk bangga capek diri sendiri hidup milik arti bukan kejar,-1,11,0.74184716,True,medium
3503,Kenapa aku selalu pengen orang lain ngeliat aku hebat? Aku nggak bisa lepas dari keinginan itu.,ngeliat lepas harga malah jebak bayang laku bukan puji bahagia turut bahagia sejati datang bukan,-1,0,0.773445,True,high
3504,"Aku suka sih bantu orang, tapi kalau nggak ada yang ngucapin terima kasih, aku jadi males. Itu salah nggak sih?",ngucapin terima males salah salah manusiawi kontribusi bukan puji terlalu terima hadiah diri sendiri tahu laku,-1,-1,0.5975919,False,rejected
3507,"Aku merasa kalau nggak ada yang ngeliat usahaku, aku nggak ada artinya. Gimana cara ngatasin ini?",ngeliat usaha arti ngatasin berat usaha harga usaha siapa laku percaya penting arti harga diri sendiri raya capai kecil harga,-1,29,0.74358565,True,medium
3508,"Aku sering ngerasa orang lain itu musuh, bukan temen. Itu bikin aku susah percaya sama orang. Apa yang bisa aku lakuin?",ngerasa musuh bukan temen susah percaya lakuin kecewa teman juang bukan musuh perlu langsung percaya penuh obrol kecil kecil lama lama seram nemenin,-1,0,0.71334344,True,medium
3509,"Aku sering merasa orang tua selalu ikut campur dalam hidupku, apa yang harus aku lakukan?",campur hidup laku paham terlalu atur tugas siapa sedang putus pilih hidup tugas bukan bicara lembut harga perhati putus sendiri yakin khawatir tunjuk mampu,-1,0,0.8067696,True,high
3510,Kenapa aku merasa bersalah kalau nggak memenuhi harapan orang tua?,salah penuh harap senang sayang ingat hidup milik bukan penuh ekspektasi siapa bahkan harap peduli perlu salah pilih jalan bahagia tetap jaga komunikasi,-1,0,0.8194151,True,high
3512,Orang tua bilang mereka ikut campur demi kebaikanku sendiri. Apa bener gitu?,campur sendiri paham sayang khawatir bukan butuh obrol tanyain khawatir jelasin rasain saling erti paksa hendak,-1,0,0.7230966,True,medium
3514,Aku merasa nggak enak kalau nggak bantu orang lain selesaikan masalah mereka. Apa salahnya membantu?,enak salah salah tugas temen curhat dengerin dukung solusi mandiri capek sendiri kuat bukan,-1,0,0.7667066,True,high
3515,Aku merasa hidupku berat karena selalu berusaha bikin orang lain senang. Gimana caranya berhenti?,hidup berat usaha senang henti tahu capek usaha senang nali tugas sendiri berat penuh ekspektasi tanyain diri sendiri tugas siapa bukan tugas lepas bahagia jaga batas sehat,-1,29,0.77913284,True,high
3516,Aku susah percaya sama orang lain kalau aku nggak bisa mengendalikan mereka. Apa yang salah denganku?,susah percaya kendali salah salah susah percaya kendali situasi percaya tugas sedang sikap tugas batas kendali sikap sendiri perlahan percaya atur,-1,0,0.70191574,True,medium
3517,Aku merasa orang tua nggak setuju sama pilihan karirku. Harusnya aku nurut nggak?,tuju pilih karirku nurut tahu sedih tuju karir pilih jalan bukan tugas putus dengerin saran peduli akhir pilih sesuai nilai mimpi jelasin penting sudut pandang,-1,0,0.65161407,True,medium
3519,Aku merasa hidupku nggak akan bahagia kalau orang lain nggak setuju sama pilihanku. Gimana caranya biar nggak gitu?,hidup bahagia tuju pilih paham berat tuju tanyain diri sendiri siapa jalan hidup tugas pilih bahagia bukan senang kecil pilih opini betapa ringan yakin,-1,11,0.73345566,True,medium
3520,Apakah semua persoalan dalam hidup juga sederhana?,hidup sederhana hidup sederhana tampak rumit pandang tanggap,-1,11,0.8443347,True,high
3522,Mengapa seseorang merasa sulit untuk percaya bahwa dunia ini sederhana?,sulit percaya sederhana lensa alam pribadi sosial kompleks sulit terima pandang sederhana,-1,14,0.6812112,True,medium
3525,Apakah tanggung jawab sosial membuat hidup menjadi lebih rumit?,sosial hidup rumit sosial hidup rumit pandang beban hidup rumit hidup sederhana,-1,11,0.7513828,True,high
3526,Apa yang bisa dilakukan untuk mengurangi rasa cemas di dunia modern?,laku kurang cemas modern paham cemas asal pandang kontrol terima ketidakpastian kurang cemas,-1,-1,0.61137074,False,rejected
3527,Bagaimana seseorang bisa belajar dari pandangan orang lain tentang dunia?,pandang hadap perspektif dengar penuh perhati sedia asumsi sendiri,-1,-1,0.61426485,False,rejected
3528,Bagaimana cara seseorang mengatasi perasaan bahwa dunia penuh dengan kemustahilan?,penuh mustahil mustahil hasil persepsi ubah pandang tantang peluang bukan hambat,-1,-1,0.5355401,False,rejected
3529,Apa yang bisa dilakukan untuk menghadapi hubungan yang rumit dengan orang lain?,laku hadap rumit terima rumit hidup komunikasi jujur empati sederhana interaksi,-1,-1,0.6334133,False,rejected
3530,Apa yang bisa dilakukan untuk tetap tenang di tengah kesadaran akan masalah sosial?,laku tetap tenang tengah sosial kontrol tindak kecil terima sendiri,-1,14,0.7277673,True,medium
3534,Aku merasa pembagian tugas yang kamu bilang itu bikin aku nggak peduli sama orang lain. Apa bener gitu?,tugas peduli tugas justru sehat tahu tugas tugas beban ekspektasi perlu tetap peduli korban diri sendiri imbang bukan abai,-1,-1,0.6114283,False,rejected
3536,Aku dengar tentang kisah simpul Gordian. Apa hubungannya sama masalahku yang susah ngatur hubungan sama orang lain?,dengar kisah simpul gordian susah ngatur simpul gordian rumit otak atik pake perlu dekat potong simpul tegas arti berani tugas sendiri jebak drama perlu jernih solusi sederhana,-1,30,0.71710503,True,medium
