file;generator;question;answer;score_entailment;score_neutral;score_contradiction;score_final
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-262-272;grok;Aku takut dikira bodoh kalau bersikap apa adanya. Gimana caranya aku nggak takut gitu?;Wajar kok takut dihakimi. Tapi coba pikir, orang yang asik sama kamu nggak akan peduli kalau kamu nggak sempurna. Mulai dari lingkungan yang aman, seperti sama temen dekat, coba tunjukkan dirimu yang asli. Lama-lama, kamu akan lebih nyaman jadi diri sendiri.;0.9368;0.128;0.4785;0.4583
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-262-272;grok;Aku sering overthinking, misalnya takut orang menertawakan pertanyaanku. Apa yang bisa aku lakukan?;Overthinking memang bisa bikin kita stuck. Coba fokus ke tujuanmu, misalnya kalau di kelas, tujuannya kan belajar, bukan buat terlihat sempurna. Kalau takut tanya, coba tulis dulu pertanyaanmu, lalu ambil napas dalam-dalam, dan tanya. Biasanya, orang nggak sejahat yang kita bayangkan!;0.953;0.2155;0.4413;0.5116
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-262-272;grok;Aku merasa nggak bisa menerima diriku sendiri. Apa yang harus aku ubah?;Kamu nggak perlu ubah semuanya. Coba bedakan mana yang bisa kamu ubah, seperti cara pandangmu, dan mana yang nggak bisa, seperti masa lalumu. Terima yang nggak bisa diubah, lalu fokus ke apa yang bisa kamu perbaiki, seperti mencoba hal baru atau lebih peduli sama orang lain.;0.9204;0.193;0.5313;0.3891
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-262-272;grok;Aku pengen hidup bahagia, tapi nggak tahu caranya. Apa kuncinya?;Bahagia itu nggak selalu soal sesuatu yang besar. Kadang, bahagia datang dari hubungan yang tulus sama orang lain dan merasa kamu punya tempat di dunia ini. Coba lakukan sesuatu yang bermanfaat buat orang lain, sekecil apa pun, itu bisa bikin hatimu lebih ringan.;0.8168;0.2299;0.6713;0.1455
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-262-272;grok;Aku merasa nggak punya kepercayaan diri untuk jadi diri sendiri di depan orang lain. Apa yang bisa aku coba?;Aku paham, itu nggak gampang. Coba mulai dari situasi yang nggak terlalu menekan, seperti ngobrol sama satu orang yang kamu percaya. Tunjukkan sedikit kepribadianmu, misalnya ceritain apa yang kamu suka. Itu langkah awal buat membangun kepercayaan diri.;0.9584;0.1467;0.3176;0.6408
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-262-272;grok;Kalau aku nggak sempurna, apakah aku masih bisa diterima orang lain?;Pasti bisa! Nggak ada orang yang sempurna, kok. Orang-orang yang tulus bakal menerima kamu apa adanya. Yang penting, kamu juga belajar menerima dirimu sendiri dulu, termasuk kekuranganmu. Itu bikin kamu lebih nyaman dengan orang lain.;0.9285;0.1419;0.4216;0.5068
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-262-272;grok;Aku kadang merasa kesepian, meskipun ada orang di sekitarku. Kenapa ya?;Kesepian nggak selalu soal nggak ada orang, tapi kadang soal merasa nggak terhubung. Coba buka diri buat ngobrol lebih dalam sama seseorang, misalnya ceritain apa yang kamu rasain. Atau, coba lakukan sesuatu buat orang lain, itu bisa bikin kamu merasa lebih punya makna.;0.9497;0.2313;0.4642;0.4855
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-262-272;grok;Aku pengen lebih peduli sama orang lain, tapi takut dianggap berlebihan. Gimana caranya?;Keren banget kamu pengen peduli sama orang lain! Mulai dari hal kecil aja, seperti nanya kabar temen atau bantu sesuatu yang sederhana. Nggak perlu takut berlebihan, yang penting tulus. Orang biasanya akan menghargai perhatianmu.;0.9437;0.3445;0.1946;0.7491
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-262-272;grok;Aku merasa stuck, kayak nggak tahu tujuan hidupku. Apa yang bisa aku lakukan?;Wajar kok merasa gitu. Coba fokus ke 'sekarang' dulu. Apa yang bikin kamu seneng hari ini? Atau, coba bantu seseorang dalam hal kecil, itu bisa bikin kamu merasa punya tujuan. Tujuan hidup nggak harus besar, kadang dia datang dari langkah kecil.;0.6203;0.2664;0.7647;-0.1444
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-262-272;grok;Aku takut gagal kalau mencoba hal baru. Gimana caranya aku berani?;Takut gagal itu manusiawi banget. Coba ubah cara pandangmu: gagal itu cuma cara buat belajar. Mulai dari sesuatu yang kecil, misalnya coba hobi baru di rumah. Tiap langkah kecil yang kamu ambil itu udah bikin kamu lebih berani.;0.8745;0.1854;0.4423;0.4322
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-262-272;grok;Aku sering membenci diri sendiri. Gimana caranya aku bisa berhenti gitu?;Aku sedih dengernya, tapi kamu nggak sendirian. Coba mulai dengan mencatat hal-hal kecil yang kamu suka dari dirimu, meski cuma satu aja per hari. Lalu, alihkan fokus ke orang lain, misalnya bantu temen. Itu bisa bikin kamu lupa sejenak sama kebencian itu.;0.9208;0.2183;0.3194;0.6014
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-273-283;grok;Aku merasa kepasrahan itu kok terdengar suram ya? Kayak nggak ada harapan gitu.;Aku paham, kadang kepasrahan memang bisa terasa berat. Tapi sebenarnya, kepasrahan yang positif itu tentang melihat sesuatu apa adanya, tanpa memaksakan harapan yang nggak realistis. Itu justru bisa bikin hati lebih ringan, lho. Apa yang bikin kamu merasa suram soal ini?;0.8968;0.1601;0.3159;0.5809
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-273-283;grok;Apa bedanya sih antara percaya sama yakin ke orang lain?;Percaya itu biasanya punya syarat, kayak bank yang ngasih pinjaman karena ada jaminan. Kalau yakin, kamu memilih untuk mempercayai seseorang tanpa perlu bukti atau syarat apa pun. Itu lebih tentang keberanian buat buka hati. Kamu sendiri lebih condong ke yang mana?;0.8134;0.1867;0.3129;0.5005
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-273-283;grok;Kalau aku yakin sama orang tanpa syarat, nanti dimanfaatin dong?;Iya, ada risiko dimanfaatin, dan itu wajar kalau kamu khawatir. Tapi yakin tanpa syarat itu bukan berarti membiarkan orang seenaknya. Itu tentang memilih percaya meski tahu risikonya, karena kamu ingin hubungan yang tulus. Kalau ternyata dimanfaatin, kamu bisa putuskan langkah selanjutnya, seperti menjaga jarak. Apa yang bikin kamu takut dimanfaatin?;0.9699;0.1132;0.2808;0.6891
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-273-283;grok;Aku pernah disakiti orang yang aku percaya banget. Sekarang susah buat percaya lagi. Gimana caranya?;Wajar banget kalau pengalaman itu bikin kamu hati-hati. Mulai dari menerima dirimu apa adanya dulu, termasuk luka itu. Lalu, coba buka hati sedikit demi sedikit ke orang lain, nggak perlu buru-buru. Misalnya, percaya pada hal kecil dulu. Apa yang bikin kamu pengen coba percaya lagi?;0.9585;0.1528;0.1946;0.7639
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-273-283;grok;Kalau aku terus percaya sama orang yang nyakitin aku, bukannya aku bodoh?;Nggak bodoh, kok. Terus percaya meski disakiti itu tanda kamu punya kekuatan buat tetap buka hati. Tapi, ada bedanya antara percaya dan membiarkan diri disakiti terus. Kamu bisa tetap yakin pada orang lain, tapi juga lindungi dirimu dengan batasan yang sehat. Apa yang lagi kamu rasain soal orang ini?;0.9363;0.2896;0.2544;0.6819
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-273-283;grok;Aku marah banget kalau dimanfaatin. Harusnya aku ngapain sama rasa marah ini?;Marah itu wajar, dan boleh banget kamu rasain. Coba luapkan dengan cara yang sehat, seperti cerita ke aku atau tulis di jurnal. Yang penting, jangan pendam, karena itu bisa bikin kamu stuck. Setelah marahnya reda, pikirkan apa yang bisa kamu lakukan buat jaga diri ke depannya. Mau ceritain apa yang bikin marah?;0.8506;0.1417;0.2937;0.5569
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-273-283;grok;Aku takut orang lain cuma lihat aku sebagai musuh. Gimana caranya nggak gitu?;Rasa takut itu bisa muncul kalau kita terlalu fokus nyari bukti orang nggak suka kita. Coba alihkan fokus ke penerimaan diri dulu, bahwa kamu cukup apa adanya. Lalu, lihat orang lain sebagai teman seperjuangan, bukan musuh. Mulai dari interaksi kecil, seperti senyum atau sapa. Apa yang bikin kamu ngerasa mereka musuh?;0.8825;0.2223;0.2589;0.6236
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-273-283;grok;Aku pengen merasa nyaman di lingkunganku, tapi susah banget. Apa yang salah?;Merasa nggak nyaman itu sinyal buat kita cek dalam diri. Mungkin kamu perlu terima dirimu apa adanya dulu, lalu coba buka hati buat percaya ke orang di sekitar. Nggak harus besar, cukup mulai dari hal kecil, seperti ngobrol ringan. Apa yang bikin kamu ngerasa nggak nyaman di lingkunganmu sekarang?;0.9402;0.1888;0.2182;0.7221
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-273-283;grok;Berkontribusi buat orang lain itu apa sih maksudnya?;Berkontribusi itu tentang ngasih sesuatu yang bermanfaat buat orang lain, sekecil apa pun. Bisa bantu temen, dengerin cerita mereka, atau sekadar senyum yang bikin orang lain nyaman. Itu bikin kamu merasa punya tempat di komunitasmu. Apa yang biasanya kamu lakuin buat orang lain?;0.9309;0.1232;0.1483;0.7826
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-273-283;grok;Kalau aku udah terima diri sendiri dan percaya sama orang lain, apa yang bakal berubah?;Keren, itu langkah besar! Kamu bakal mulai lihat orang lain sebagai teman seperjuangan, bukan ancaman. Hubunganmu jadi lebih tulus, dan kamu akan merasa lebih nyaman di lingkunganmu. Rasanya kayak, 'Aku oke di sini.' Apa yang pengen kamu ubah di hidupmu sekarang?;0.9663;0.1509;0.3291;0.6372
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-273-283;grok;Aku merasa nggak punya tempat di mana-mana. Gimana caranya biar ngerasa punya tempat?;Aku paham, rasa kayak gitu bisa bikin sepi. Coba mulai dari nerima dirimu apa adanya, lalu buka hati buat percaya ke orang lain, meski pelan-pelan. Terus, cari cara buat berkontribusi, misalnya bantu temen atau ikut kegiatan kecil. Itu bisa bikin kamu ngerasa, 'Aku punya tempat di sini.' Apa yang bikin kamu ngerasa nggak punya tempat?;0.9648;0.1034;0.2143;0.7505
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-273-283;grok;Aku pengen hubungan yang lebih baik sama orang lain, tapi takut disakiti lagi. Apa yang harus aku lakuin?;Wajar kalau takut, apalagi kalau udah pernah disakiti. Mulai dari nerima dirimu dulu, bahwa kamu berharga apa adanya. Lalu, coba percaya ke orang lain sedikit demi sedikit, tapi tetep jaga batasan biar kamu aman. Fokus ke hubungan yang bikin kamu merasa dihargai. Ada orang yang pengen kamu deketin sekarang?;0.8969;0.1277;0.2588;0.6381
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-273-283;grok;Kenapa aku selalu curiga orang lain bakal nyakitin aku?;Curiga itu bisa muncul kalau kita terlalu fokus nyari tanda-tanda buruk dari orang lain. Coba alihkan fokus ke dirimu dulu, terima bahwa kamu cukup apa adanya. Lalu, latih diri buat lihat orang lain sebagai teman, bukan ancaman. Mulai dari hal kecil, seperti ngobrol santai. Apa yang bikin kamu curiga sama orang lain?;0.9418;0.1742;0.3227;0.6191
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-273-283;grok;Aku ngerasa capek banget sama hubungan yang nggak seimbang. Harusnya aku ngapain?;Capek itu tanda kamu udah kasih banyak, tapi mungkin nggak dapat balasan yang setara. Coba cek, apa hubungan ini masih sehat buatmu? Kamu bisa tetep percaya ke orang lain, tapi juga boleh tarik batasan atau bahkan akhiri kalau nggak seimbang. Apa yang bikin kamu ngerasa capek sama hubungan ini?;0.9372;0.1521;0.1717;0.7655
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-273-283;grok;Aku pengen jadi orang yang lebih terbuka, tapi takut kelihatan lemah. Gimana caranya?;Jadi terbuka itu nggak lemah, justru tanda keberanian. Mulai dari nerima dirimu apa adanya, termasuk ketakutan itu. Lalu, coba buka hati sedikit demi sedikit, misalnya ceritain hal kecil ke orang yang kamu percaya. Itu bisa bikin kamu lebih nyaman sama keterbukaan. Apa yang bikin kamu takut kelihatan lemah?;0.946;0.1612;0.2709;0.675
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-284-294;grok;Aku merasa kalau membantu orang lain itu seperti mengorbankan diriku sendiri. Apa benar begitu?;Nggak selalu, lho. Membantu orang lain sebenarnya bisa jadi cara buat merasa berharga, tanpa harus kehilangan dirimu sendiri. Bayangin, saat kamu bantu orang, kamu juga ngerasa 'aku berguna', dan itu bisa bikin kamu lebih percaya diri. Yang penting, lakukan dengan hati, bukan karena merasa terpaksa.;0.9192;0.1899;0.3043;0.6149
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-284-294;grok;Tapi kalau aku bantu orang lain, bukannya aku cuma cari kepuasan buat diriku sendiri? Itu munafik, kan?;Nggak munafik, kok. Membantu orang lain memang bisa bikin kamu merasa baik, tapi itu wajar. Yang bikin beda adalah niatnya. Kalau kamu lihat orang lain sebagai teman, bukan musuh, membantu mereka jadi sesuatu yang alami, bukan pura-pura. Coba pikir, apa salahnya kalau kamu juga merasa bahagia saat bikin orang lain senang?;0.8688;0.2068;0.4403;0.4285
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-284-294;grok;Aku bingung, apa sih contoh nyata dari membantu orang lain yang nggak terasa seperti pengorbanan?;Misalnya, bayangin kamu di rumah, habis makan malam, dan piring-piring masih numpuk. Kalau kamu cuci piring dengan senang hati, bukan karena disuruh, itu bisa bikin suasana rumah lebih hangat. Anak-anak atau keluarga lain mungkin ikut bantu karena mereka lihat kamu enjoy. Itu membantu tanpa merasa rugi, kan?;0.9231;0.2077;0.4502;0.473
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-284-294;grok;Aku sering merasa orang lain nggak menghargai apa yang aku lakukan. Buat apa capek-capek bantu?;Wajar sih merasa gitu kadang. Tapi coba lihat dari sisi lain: membantu itu bukan cuma buat dapat 'terima kasih'. Saat kamu bantu, kamu menunjukkan kalau kamu peduli, dan itu bisa mengubah suasana di sekitarmu. Bahkan kalau nggak dihargai, kamu tetap bisa bangga karena udah berbuat baik.;0.797;0.2563;0.4582;0.3388
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-284-294;grok;Aku takut kalau terlalu percaya sama orang lain, nanti aku dimanfaatkan. Gimana caranya percaya tanpa takut?;Takut dimanfaatkan itu manusiawi banget. Tapi kalau kamu selalu curiga, hubunganmu bisa jadi nggak nyaman. Coba mulai dengan percaya sedikit demi sedikit, sambil lihat apakah orang itu juga menghargai kepercayaanmu. Anggaplah mereka teman, bukan musuh, jadi kamu bisa lebih rileks dalam berhubungan.;0.9249;0.1779;0.1408;0.7841
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-284-294;grok;Kenapa aku merasa nggak berguna kalau nggak melakukan sesuatu untuk orang lain?;Itu bisa jadi karena kamu terlalu fokus sama apa yang orang lain pikir tentangmu. Padahal, nilai dirimu nggak cuma dari apa yang kamu lakukan buat orang lain. Coba mulai dengan menerima dirimu apa adanya dulu, baru pikirkan apa yang bisa kamu lakukan untuk orang lain dengan tulus.;0.9032;0.2395;0.5766;0.3266
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-284-294;grok;Aku sering kesal karena merasa cuma aku yang selalu beresin semuanya. Apa aku salah?;Nggak salah, kok, merasa kesal itu wajar. Tapi coba ubah cara pandangmu. Daripada mikir 'kenapa cuma aku?', pikirkan 'apa yang bisa aku lakukan untuk bikin situasi lebih baik?'. Misalnya, dengan senyum sambil beresin, kamu bisa menginspirasi orang lain untuk ikut bantu. Itu lebih ringan, kan?;0.8838;0.1978;0.4512;0.4325
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-284-294;grok;Aku merasa dunia ini penuh orang yang nggak adil. Semua orang kayaknya cuma bikin aku rugi. Apa aku salah lihat?;Kadang kita memang gampang terjebak mikir semua orang jahat, apalagi kalau lagi kesal. Tapi coba deh perhatikan, nggak semua orang begitu. Mungkin cuma satu atau dua orang yang bikin kesal, tapi kamu malah fokus ke mereka. Coba cari orang-orang yang mendukungmu, itu bisa bantu kamu lihat dunia lebih seimbang.;0.9418;0.1585;0.2707;0.6711
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-284-294;grok;Aku punya temen yang gagap, dan dia sering takut diejek. Gimana aku bisa bantu dia?;Itu bagus banget kamu peduli sama temenmu! Coba tunjukkan kalau kamu nggak nge-judge dia, misalnya dengan dengerin dia bicara tanpa buru-buru. Kalau dia merasa nyaman sama kamu, dia mungkin jadi lebih percaya diri. Ingatkan dia juga bahwa nggak semua orang akan menertawakan, banyak yang peduli kok.;0.9334;0.1264;0.1144;0.819
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-284-294;grok;Aku takut gagal kalau coba sesuatu yang baru. Gimana caranya biar berani?;Takut gagal itu wajar, tapi jangan biarin ketakutan itu ngatur hidupmu. Coba mulai dengan langkah kecil, dan ingat bahwa gagal itu cuma bagian dari proses. Yang penting, kamu udah berani coba. Setiap kali kamu melangkah, kamu udah lebih maju dari sebelumnya.;0.8045;0.1973;0.5788;0.2258
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-284-294;grok;Aku merasa hidupku nggak harmonis. Apa maksudnya harmoni dalam hidup?;Harmoni hidup itu tentang melihat segala sesuatu dengan seimbang, nggak cuma fokus sama yang buruk. Misalnya, kalau ada satu orang yang nyebelin, jangan samain semua orang begitu. Coba perhatikan juga orang-orang yang baik di sekitarmu, itu bisa bantu kamu merasa lebih tenang dan terhubung.;0.9527;0.2895;0.231;0.7216
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-284-294;grok;Aku pengen berubah, tapi rasanya susah banget. Apa aku bisa berubah?;Bisa banget! Berubah memang nggak gampang, tapi kamu udah punya niat, itu langkah besar. Mulai dari hal kecil, seperti coba lebih terbuka sama orang lain atau menerima dirimu apa adanya. Ingat, nggak ada batasan usia atau waktu buat berubah, yang penting kamu terus melangkah.;0.9398;0.1739;0.2003;0.7395
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-284-294;grok;Aku sering overthinking soal apa yang orang pikir tentangku. Gimana caranya berhenti?;Overthinking itu kayak jebakan, ya. Coba alihkan fokusmu ke apa yang bisa kamu kontrol, misalnya apa yang kamu lakukan hari ini buat bikin dirimu happy. Ingat, nggak semua orang mikirin kamu se-detail yang kamu kira. Coba lakukan sesuatu yang bikin kamu merasa berguna, itu bisa bantu kurangin overthinking.;0.8499;0.2233;0.674;0.176
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-284-294;grok;Aku merasa sendirian, kayak nggak ada yang ngerti aku. Apa yang bisa aku lakukan?;Aku ngerti rasanya merasa sendiri. Coba buka diri sedikit ke orang yang kamu percaya, ceritain apa yang kamu rasakan. Kadang, sekadar ngobrol ringan bisa bikin kamu merasa lebih terhubung. Atau, coba lakukan sesuatu kecil buat orang lain, itu bisa bikin kamu merasa nggak sendirian.;0.9229;0.1844;0.3162;0.6067
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-284-294;grok;Aku pengen jadi lebih pede, tapi selalu merasa kurang. Gimana caranya?;Kepercayaan diri itu dibangun dari menerima dirimu apa adanya, termasuk kekuranganmu. Coba mulai dengan ngelakuin sesuatu yang kamu suka, sekecil apa pun. Setiap kali kamu berhasil, itu nambah 'bahan bakar' buat pede. Dan ingat, kamu nggak perlu sempurna buat jadi berharga.;0.8988;0.1417;0.252;0.6468
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-295-305;grok;Aku merasa hidupku nggak seimbang, terlalu fokus ke kerjaan sampe lupa sama keluarga. Apa yang salah sama aku?;Kamu nggak sendiri merasa kayak gitu. Kadang kita terjebak fokus pada satu hal, seperti kerjaan, karena rasanya itu yang paling jelas bikin kita merasa berharga. Tapi, hidup yang seimbang itu nggak cuma soal kerja di kantor. Kerja di rumah, ngurus anak, atau sekadar ngobrol sama temen juga sama pentingnya. Coba pikir, apa sih yang bikin kamu ngerasa hidupmu lebih utuh? Mungkin mulai dari situ, bagi waktu sedikit buat hal-hal kecil di luar kerjaan.;0.8885;0.1912;0.2375;0.651
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-295-305;grok;Aku sering banget ngerasa nggak berguna kalau nggak kerja keras. Gimana caranya biar aku nggak terus-terusan begini?;Wajar kok merasa gitu, apalagi kalau kamu terbiasa ngejar hasil dari tindakanmu. Tapi, tahu nggak, nilai kamu sebagai manusia nggak cuma dari apa yang kamu lakukan. Kamu juga berharga karena keberadaanmu, seperti jadi pendengar buat temen atau sekadar ada buat keluarga. Coba mulai dari hal kecil, seperti ngasih perhatian ke orang di sekitarmu tanpa harus ngerasa harus ‘berhasil’ dalam sesuatu.;0.8699;0.2753;0.2397;0.6301
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-295-305;grok;Kenapa aku ngerasa nggak bahagia padahal aku udah kerja keras banget?;Kerja keras itu hebat, tapi kadang kebahagiaan nggak cuma datang dari apa yang kamu capai. Kebahagiaan itu lebih ke perasaan bahwa kamu berguna buat orang lain, entah itu lewat kerjaan, hubungan sama temen, atau keluarga. Mungkin coba tanya ke diri sendiri, apa kamu merasa udah nyambung sama orang-orang di sekitarmu? Kadang, ngobrol dari hati ke hati sama seseorang bisa bikin perubahan besar.;0.9309;0.1996;0.2739;0.6569
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-295-305;grok;Aku takut kalau suatu hari nanti aku nggak bisa kerja lagi, aku bakal ngerasa nggak ada artinya. Apa yang harus aku lakukan?;Kekhawatiran itu wajar, kok. Banyak orang ngerasa nilai mereka cuma dari apa yang mereka lakukan. Tapi coba pikir, kamu nggak cuma soal kerjaan. Kamu punya nilai dari caramu nyambung sama orang lain, dari kebaikan kecil yang kamu kasih. Mulai sekarang, coba bangun hubungan yang bikin kamu merasa diterima apa adanya, bukan cuma karena apa yang kamu kerjakan. Itu bisa bantu kamu merasa lebih tenang soal masa depan.;0.9495;0.2003;0.631;0.3185
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-295-305;grok;Aku pengen bahagia, tapi rasanya susah banget. Apa sih kebahagiaan itu sebenarnya?;Kebahagiaan itu kadang terasa jauh, ya. Tapi sebenarnya, kebahagiaan bisa datang dari perasaan bahwa kamu berguna buat orang lain, entah itu lewat hal besar atau kecil. Misalnya, membantu temen, ngasih senyuman, atau sekadar dengerin cerita keluarga. Nggak harus sesuatu yang wow, yang penting kamu merasa ada artinya. Coba mulai dari satu tindakan kecil yang bikin orang di sekitarmu tersenyum, gimana?;0.8187;0.2727;0.4557;0.363
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-295-305;grok;Aku selalu pengen diakui orang lain, tapi kok malah bikin aku capek sendiri. Kenapa ya?;Pengen diakui itu wajar, kok, karena kita semua mau ngerasa berarti. Tapi kalau kebahagiaanmu bergantung pada pengakuan orang lain, itu bisa bikin lelah. Coba alihkan fokus ke perasaan bahwa kamu udah berkontribusi, meski nggak ada yang bilang ‘hebat’. Misalnya, bantu seseorang tanpa mengharapkan apa-apa. Lama-lama, kamu bakal ngerasa lebih bebas dan nggak terlalu bergantung pada opini orang.;0.8982;0.2735;0.3878;0.5104
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-295-305;grok;Aku ngerasa hidupku cuma soal kerja, kerja, kerja. Gimana caranya biar aku nggak terjebak gitu?;Kayaknya kamu lagi ngerasa kehabisan napas sama rutinitas, ya? Hidup yang cuma soal kerja emang bisa bikin kita lupa sama hal lain yang juga penting, seperti waktu buat keluarga, temen, atau hobi. Coba mulai dari hal kecil, misalnya luangin 10 menit sehari buat ngobrol sama orang yang kamu sayang atau jalan-jalan santai. Itu bisa bantu kamu ngerasa hidupmu lebih berwarna.;0.9404;0.2305;0.2074;0.733
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-295-305;grok;Aku ngerasa bersalah kalau nggak produktif. Apa aku salah punya perasaan gitu?;Nggak salah, kok, merasa gitu, apalagi kalau kamu terbiasa ngejar produktivitas. Tapi tahu nggak, kamu nggak harus selalu produktif buat berharga. Kadang, istirahat atau sekadar nikmatin momen kecil sama orang tersayang juga adalah cara buat ‘berkontribusi’ buat diri sendiri dan orang lain. Coba kasih diri kamu izin buat santai tanpa merasa bersalah, mulai dari 5 menit aja dulu.;0.8061;0.4432;0.4412;0.365
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-295-305;grok;Aku pengen ngerasa berguna, tapi nggak tahu caranya. Apa yang bisa aku lakukan?;Ngerasa berguna itu nggak harus dari hal besar, lho. Kadang, hal kecil seperti dengerin temen curhat, bantu orang tua di rumah, atau senyumin orang asing bisa bikin kamu merasa ada artinya. Coba pikir, apa satu hal kecil yang bisa kamu lakukan hari ini buat bikin orang lain merasa diperhatiin? Mulai dari situ, kamu bakal ngerasa beda.;0.9211;0.1924;0.4346;0.4865
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-295-305;grok;Aku bingung, apa bedanya ngerasa berguna sama diakui orang lain?;Paham, kok, bingung sama dua hal ini. Ngerasa berguna itu datang dari dalam, dari perasaan bahwa kamu udah bikin perubahan, meski kecil, buat orang lain. Kalau diakui orang lain, itu lebih ke harapan supaya orang lain ngasih validasi. Masalahnya, kalau kamu cuma ngejar pengakuan, kamu bisa kecewa kalau nggak dapat. Coba fokus ke perasaan bahwa kamu udah berbuat sesuatu yang berarti, tanpa perlu applaus dari orang lain.;0.902;0.3222;0.2907;0.6113
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-295-305;grok;Aku ngerasa hidupku nggak harmonis. Apa yang bisa aku ubah?;Hidup yang nggak harmonis biasanya karena kita terlalu condong ke satu aspek, misalnya kerjaan, sampe lupa sama yang lain. Coba lihat, apa sih yang bikin kamu ngerasa ‘kosong’? Mungkin kurang waktu buat keluarga, temen, atau diri sendiri? Mulai dari hal kecil, seperti luangin waktu 15 menit buat ngobrol sama orang tersayang atau lakuin hobi yang udah lama ditinggal. Itu bisa bantu bikin hidupmu lebih seimbang.;0.9318;0.2126;0.1885;0.7433
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-295-305;grok;Aku takut kalau orang lain nggak suka sama aku. Gimana caranya biar aku lebih pede?;Takut nggak disukai itu wajar, tapi itu nggak harus bikin kamu ngerasa kecil. Coba fokus ke apa yang bisa kamu kasih ke orang lain, misalnya kebaikan atau perhatian, tanpa mikirin apa mereka bakal suka atau nggak. Ketika kamu merasa udah berbuat sesuatu yang berarti, kepercayaan dirimu bakal tumbuh sendiri. Mulai dari hal kecil, seperti ngasih pujian tulus ke temen, dan lihat gimana rasanya.;0.9297;0.2336;0.4176;0.5121
