index,question,document,old_topic,new_topic,similarity,reassigned,stage
3244,"Kadang aku ngerasa kayak lihat sesuatu bergerak, padahal nggak ada apa-apa. Aku harus khawatir nggak?",ngerasa gerak padahal khawatir erti sekal bayang eidetik hidup mata capek takut percaya profesional lanjut salah,-1,0,0.8061638,True,high
3247,Aku takut lupa semua hal kalau aku stres berat. Apa ini mungkin?,takut lupa stres berat stres berat ingat ganggu lupa jarang stres susah lupa kecil laku tenang meditasi sederhana teman stres berat penting minta percaya stres,-1,0,0.8170998,True,high
3248,Aku merasa belajar nggak ngaruh apa-apa di hidupku. Gimana biar termotivasi?,ngaruh hidup motivasi hasil tahu materi capai mimpi goal kecil kuasa reward diri sendiri ulang materi kuis ingat investasi masa depan langsung,-1,3,0.77639127,True,high
3250,Aku merasa nggak bisa mikir jernih kalau lagi stres. Ada saran nggak?,mikir jernih stres saran stres kabut beberapa tenang diri otak perlu direset istirahat jenak jalan jalan kecil sedang pecah overwhelmed stres perlu percaya stres,-1,0,0.82737005,True,high
3251,"Aku pengen bisa lebih cepat paham sesuatu, tapi kok lambat banget. Normal nggak sih?",cepat paham lambat totally cepat sendiri paham penting tetap serah cocok nempel kepala lambat perlu istirahat cukup pikirin seru paham,-1,3,0.82456267,True,high
3253,Aku merasa belajar itu nggak ada gunanya. Buahnya apa sih belajar terus?,terus hasil nilai kerja paham diri sendiri kritis gampang tipu putus kecil,-1,2,0.7773667,True,high
3258,Aku ngerasa nggak bisa mikir logis kalau lagi panik. Ada cara biar tenang?,ngerasa mikir logis panik tenang panik kacau pelan hitung empat tahan buang perlahan otak panik perhati nyata pegang benda dekat dengar tenang pikirin pelan pelan panik pikirin,-1,0,0.77859807,True,high
3259,"Aku merasa belajar cuma buat nilai, nggak bikin aku pinter. Gimana biar belajar lebih bermakna?",nilai pinter makna nilai emang kosong tahu materi relate hidup sejarah bayangin masa putus tuju kaya wawas sisi seru,-1,0,0.8068341,True,high
3262,Aku merasa nggak cukup pinter buat selesain masalah yang ribet. Apa aku emang nggak mampu?,cukup pinter selesain ribet emang mampu jangan buru buru diri sendiri sendiri selesain emang rumit bukan arti mampu kecil paham pelan pelan kembangin yakin asal diri sendiri pikirin awal,-1,2,0.81646943,True,high
3266,Aku ngerasa buntu kalau lagi nyari solusi. Kayak nggak ada jalan keluar. Apa yang salah sama aku?,ngerasa buntu nyari solusi jalan keluar salah salah buntu pelik otak istirahat tidur ngobrolin solusi muncul terlalu maksa sudut,-1,0,0.72650915,True,high
3269,Aku ngerasa lambat banget mikir dibandingkan temen-temenku. Aku kurang pinter ya?,ngerasa lambat mikir banding temen temenku kurang pinter cepat mikir sendiri usah bandingin hati hati mikirin detail lewatin kuat lakuin tahu lambat,-1,2,0.79868114,True,high
3272,"Aku takut salah ambil keputusan, makanya suka lama mikir. Gimana biar lebih cepet?",takut salah putus makanya lama mikir cepet takut salah overthink daftar kontra putus jelas ingat putus sempurna putus pikirin,-1,4,0.78236616,True,high
3274,Kenapa aku selalu lambat nangkap kalau orang ngomong cepat?,lambat nangkap ngomong cepat cepat proses cepat tangkap detail lisan kuat baca visual minta bicara pelan catat poin penting sulit situasi,-1,3,0.7683271,True,high
3275,"Aku nggak bisa fokus belajar, apa otakku bermasalah?",otak arti otak pengaruh suasana hati kurang cocok tahu nyaman,-1,0,0.7843802,True,high
3276,"Aku pengen jadi pinter kayak temenku, gimana caranya?",pinter temenku keren semangat kembang sendiri unggul kagum temenmu situ tahu asah percaya diri,-1,2,0.7526654,True,high
3278,"Aku sedih terus, apa aku lemah?",sedih terus lemah sedih arti lemah manusiawi sedih dengerin hati ringan,-1,0,0.7459053,True,high
3280,Aku ngerasa nggak berguna kalau nggak menang lomba. Apa aku salah?,ngerasa menang lomba salah salah ngerasa hasil nilai diri menang lomba usaha peduli ngerasa menang,-1,2,0.7732761,True,high
3288,Kenapa sih aku suka merasa cemas kalau mikirin masa depan?,cemas mikirin masa depan cemas masa depan muncul harap tuju penting takut gagal muncul cemas kendali kecil spesifik masa depan khawatir,-1,2,0.742669,True,high
3289,"Aku suka banget lihat lukisan, rasanya damai. Itu perasaan apa ya?",lukis damai estetika senang indah bagus arti peka indah lukis ingat hati tenang,-1,0,0.7213129,True,high
3292,"Aku pengen nangis di depan orang, tapi takut dibilang lemah. Apa aku salah?",nang depan takut lemah salah salah nang alami keluar nunjukin emosi nang arti lemah justru jujur nyaman depan tempat luap sedih,-1,0,0.8163918,True,high
3293,"Aku senang banget pas lulus ujian, tapi gak nari-nari kayak temenku. Aku aneh gak?",senang lulus nari nari temenku aneh aneh sekali nunjukin senang sebut inner feeling senang dirasain hati perlu gera penting bahagia perlu senang lulus,-1,0,0.7720152,True,high
3296,Aku merasa bersalah kalo gak sholat. Itu perasaan apa?,salah kalo sholat tuhan yakin salah peduli nilai nilai pegang luangin refleksi lakuin hati tenang ibadah lanjut,-1,0,0.81894135,True,high
3298,"Aku pengen pura-pura senang di depan temen, padahal aku sedih. Itu salah gak?",pura pura senang depan temen padahal sedih salah pura pura senang sebut simulasi laku jaga suasana capek sendiri terlalu salah sehat jujur dekat sedih dengerin,-1,0,0.7906294,True,high
3300,Aku gak punya harapan lagi sama apa-apa. Ini kenapa ya?,harap hilang harap stuck lelah tekan harap pasif yakin bangkit kecil balikin semangat,-1,2,0.7824917,True,high
3302,Aku takut ketahuan bohong soal nilai ujianku. Apa yang harus kulakukan?,takut tahu bohong nilai laku takut tahu bohong tahu bohong bukan simpan bohong stres jujur pelan pelan bohong nilai pikirin ngatasinya,-1,0,0.7609037,True,high
3307,"Aku sering ngerasa pengen sendiri, tapi pas sendiri malah kesepian. Apa yang salah sama aku?",ngerasa sendiri sendiri malah sepi salah salah sendiri tubuh butuh istirahat ramai malah sepi butuh koneksi emosional sendiri tahu bareng,-1,0,0.81948674,True,high
3311,"Aku ngerasa capek banget, padahal nggak ngapa-ngapain. Apa ini cuma males?",ngerasa capek padahal males capek lelah mental emosional bukan males energi kuras dengerin ringan,-1,0,0.7668396,True,high
3316,Aku ngerasa hidupku cuma muter di situ-situ aja. Gimana caranya biar berubah?,ngerasa hidup muter situ situ ubah hidup muter situ situ bosen kecil ubah hidup pikirin kecil,-1,5,0.7238358,True,high
3318,Aku kadang ngerasa orang lain nggak suka sama aku. Apa aku harus berubah?,ngerasa ubah insecure seringkali bukan fakta ubah paham ngerasa situasi sisi,-1,0,0.6916218,True,high
3325,"Aku suka bantu orang, tapi kadang merasa dimanfaatin. Harusnya aku berhenti nggak?",dimanfaatin henti hati dimanfaatin perlu batas lelah situasi tetap rugi,-1,0,0.753302,True,high
3326,"Aku selalu pengen segalanya rapi, apa itu aneh?",segala rapi aneh aneh sekali segala rapi harga atur hidup kontrol stres sempurna lanjut,-1,3,0.76690626,True,high
3327,"Aku pengen jadi diri sendiri, tapi takut orang nggak suka. Gimana dong?",diri sendiri takut alami diri sendiri sedang bebas ekspresi diri temen dekat takut dengerin,-1,0,0.78638864,True,high
3329,"Aku nggak suka main-main, lebih suka serius. Apa aku terlalu kaku?",main main serius terlalu kaku salah serius nikmat hidup kaku ringan sekal nonton film lucu rileks,-1,0,0.7931379,True,high
3330,Aku merasa nggak berguna kalau nggak bisa bantu orang lain. Kenapa gitu?,butuh kuat beri manfaat arti harga,-1,0,0.6280967,True,high
3334,"Aku nggak bisa milih antara dua pilihan, rasanya bikin stres. Apa yang harus aku lakuin?",milih pilih stres lakuin nama konflik pilih stres kurang masing masing pilih jelas pilih sudut pandang,-1,0,0.7628301,True,high
3335,"Aku pengen berhenti bantu orang karena capek, apa itu egois?",henti capek egois egois capek butuh istirahat jaga diri sendiri capek lelah,-1,0,0.7312934,True,high
3336,"Aku merasa nggak bisa ngapa-ngapain dengan benar, apa aku gagal?",gagal berat arti gagal butuh nemuin cocok solusi bareng,-1,2,0.7400734,True,high
3337,"Aku pengen jadi yang terbaik di segala hal, tapi capek. Harusnya aku terus nggak?",segala capek terus semangat capek terlalu diri sendiri paling penting dengerin,-1,0,0.7553884,True,high
3339,"Aku sering merasa perilakuku nggak bisa aku kendalikan, kayak tiba-tiba marah atau cemas. Apa sih yang bikin perilaku kita berubah-ubah gitu?",perilaku kendali marah cemas perilaku ubah ubah perilaku sulit kendali perilaku pengaruh diri sendiri emosi perilaku muncul otomatis jantung cepat takut atur lewat pilih cemas perhati picu emosi situ paham kelola,-1,0,0.79602444,True,high
3340,"Kenapa ya, kadang aku nggak sadar kenapa aku bertindak begitu? Kayak refleks gitu.",tindak refleks perilaku refleksif kaget tangan langsung tutup muka otomatis perilaku respons langsung tubuh hadap bahaya tindak ganggu pola muncul stres paham bareng,-1,8,0.76590705,True,high
3341,"Aku pengen banget punya kebiasaan baru, misalnya bangun pagi lebih rajin. Tapi susah banget! Gimana caranya supaya bisa konsisten?",pagi rajin susah konsisten bentuk gampang salah diri pagi alarm awal tingkat pelan pelan penting jangan terlalu diri sendiri gagal reward kecil ngopi enak pagi makin semangat pagi tuju,-1,3,0.78461415,True,high
3343,"Aku pengen jadi lebih disiplin, tapi selalu gagal. Ada saran nggak supaya aku bisa berubah?",disiplin gagal saran ubah disiplin butuh langsung hasil kecil jadwal sederhana tugas hasil diri puji hadiah kecil penting paham disiplin tuju tuju jelas gampang motivasi gagal jangan patah semangat anggap proses susah disiplin,-1,0,0.7925985,True,high
3345,"Aku pengen ngubah kebiasaan buruk, seperti ngelamun berlebihan. Gimana caranya supaya berhasil?",ngubah ngelamun hasil ubah butuh usaha seru anggap tualang kenal diri sendiri ngelamun perhati kapan paling laku bosan stres justru nyaman diri aktivitas jalan jalan sebentar pelan pelan kurang kurang ngelamun bareng,-1,0,0.8311596,True,high
3347,Aku sering ngerasa perilakuku dipengaruhi lingkungan. Gimana caranya supaya aku lebih kuat ngendalin diri?,ngerasa perilaku pengaruh kuat ngendalin diri pengaruh kuat ngatur diri sendiri kenal pengaruh temen ngajak kerja batas kecil distraksi diri tindak kesal paling susah kontrol,-1,0,0.80506295,True,high
3349,"Kenapa ya, aku kadang nggak bisa nahan diri buat ngelakuin sesuatu, padahal tahu itu nggak baik?",nahan diri ngelakuin padahal tahu tindak mikir panjang dorong kuat emosi lama tahu media sosial kerja tangan gatal perhati tahan positif taruh ponsel jauh jauh reminder kecil susah nahan diri,-1,0,0.87660843,True,high
3351,"Aku suka ngikutin orang lain, padahal kadang nggak sesuai sama keinginanku. Gimana caranya supaya lebih mandiri?",ngikutin padahal sesuai mandiri ngikutin yakin diri sendiri mandiri kenal putus diri sendiri beneran putus kecil pilih makan pelan pelan percaya pilih ngikutin solusi,-1,0,0.83563733,True,high
3354,Aku merasa lingkunganku bikin aku jadi orang yang nggak aku suka. Gimana caranya supaya aku tetep jadi diri sendiri?,diri sendiri dukung hilang diri sendiri salah dirasain tahu nyaman ngejaga nilai nilai penting negatif terima luangin ngelakuin diri sendiri pikirin bareng,-1,0,0.8241613,True,high
3357,"Aku pengen lebih mengenal diri sendiri, apa yang bisa aku lakukan?",kenal diri sendiri laku keren kenal diri sendiri introspeksi diri sendiri sengaja picu lama lama pola unik aspek diri paham,-1,0,0.7580489,True,high
3359,"Aku merasa hidupku berantakan, ada saran biar lebih teratur?",hidup beranta saran atur hidup beranta stres kecil sederhana perilaku atur jernih rapi meja kerja atur jadwal tidur hidup atur,-1,0,0.7323357,True,high
3362,"Aku merasa susah nerima kenyataan, apa yang bisa aku coba?",susah nerima nyata susah terima nyata utama situasi berat renung sulit terima takut sedih bicara percaya pelan pelan ingat butuh susah move,-1,0,0.8192437,True,high
3365,"Aku takut salah ambil keputusan, gimana caranya biar lebih percaya diri?",takut salah putus percaya diri takut salah putus renung ragu kurang takut hasil kontra jernih ingat putus sempurna putus,-1,2,0.7902086,True,high
3366,"Aku merasa hidupku nggak ada arah, apa yang bisa aku lakukan?",hidup arah laku hilang sendiri luang renung kosong kecil senang jalan jalan temen terus bicara peduli profesional arah tuju,-1,0,0.8179067,True,high
3367,Kenapa aku susah fokus sama apa yang aku kerjain?,susah kerjain susah frustrasi penuh khawatir dekat introspeksi tahu dukung matiin notifikasi kerja hilang,-1,0,0.8201032,True,high
3368,"Aku pengen lebih paham diri sendiri, tapi bingung mulai dari mana. Ada cara nggak sih buat kenal diri lebih dalam?",paham diri sendiri kenal diri kenal diri sendiri keren salah hidup catat rasain neng sedih inget inget momen penting hidup temen deket pandang luar penasaran diri sendiri,-1,0,0.82790136,True,high
3371,"Aku susah banget ngerjain tugas kelompok, soalnya nggak nyaman sama timku. Gimana caranya biar bisa kerja sama?",susah ngerjain tugas kelompok nyaman kerja kerja emang challenging nyaman komunikasi kecil tugas suasana kurang enak tuju bareng alas saling dukung susah minta ketua dosen nyaman solusi,-1,0,0.7787937,True,high
3373,Aku sering ngerasa apa yang aku kerjain nggak ada hasilnya. Gimana caranya biar tahu aku udah bikin kemajuan?,ngerasa kerjain hasil tahu udah maju down tahu maju catat udah lakuin kecil berapa halaman udah baca paham maju langsung ngerasa kembang udah capai jauh,-1,0,0.7351359,True,high
3374,Aku takut salah kalau harus ngerjain tes atau ujian. Gimana caranya biar lebih percaya diri?,takut salah ngerjain percaya diri takut salah hasil bagus percaya diri siap realistis ulang materi pelan pelan ingetin diri sendiri salah nilai diri tahu takut salah ngatasinnya,-1,2,0.84573245,True,high
3375,Aku pengen ngerti kenapa aku susah fokus waktu belajar. Apa ada cara buat tahu apa masalahnya?,susah tahu susah datang pertama nyalahin diri sendiri perhati berisik penuh tempat tenang teknik sederhana pomodoro istirahat susah tahu bareng,-1,0,0.8162092,True,high
3376,Aku ngerasa orang lain lebih gampang ngerti pelajaran dibandingkan aku. Apa aku kurang berusaha?,ngerasa gampang banding kurang usaha bandingin diri emang gampang ngerasa kurang arti kurang usaha cepat susah perlu disesuain butuh jelas sederhana ngerasa tinggal solusi,-1,0,0.79446524,True,high
3377,Aku sering ngerasa apa yang aku pikirin nggak sesuai sama kenyataan. Gimana caranya biar lebih realistis?,ngerasa pikirin sesuai nyata realistis lari realistis pikirin bandingin fakta ngerasa gagal diri sendiri gagal sesuai ekspektasi temen objektif perspektif sinkron nyata,-1,0,0.7922348,True,high
3378,"Aku pengen cerita soal hidupku, tapi takut orang nggak peduli. Gimana caranya biar berani cerita?",hidup takut peduli berani takut peduli ragu diri tahu dengerin temen deket keluarga suportif ringan peduli arti harga siap denger susun bareng,-1,0,0.8124801,True,high
3382,Kenapa aku merasa lingkunganku bikin aku stres terus?,stres terus stres berat situasi pengaruh perhati paling stres atur batas kurang tempat nyaman tempat tenang,-1,0,0.83430624,True,high
3384,"Aku sering ngerasa nggak cocok sama lingkunganku, apa yang bisa aku lakukan?",ngerasa cocok laku cocok sepi nilai sesuai jalan ubah dukung nyaman,-1,0,0.7695032,True,high
3392,"Aku merasa orang-orang di sekitarku bikin aku berubah, ini normal nggak?",ubah pengaruh tindak sosial teman keluarga bentuk perilaku ubah atur batas versi diri,-1,5,0.61526525,True,high
3397,"Aku merasa pengalaman burukku bikin aku takut coba hal baru, gimana caranya?",alam takut alam takut lang alam bentuk ubah pola pelan pelan kecil takut ingat diri gagal alam takut,-1,5,0.75036705,True,high
3398,"Aku merasa sifatku bikin aku susah dekat sama orang lain, apa yang salah?",sifat susah dekat salah susah dekat sepi salah sifat pengaruh bawa interaksi ringan nyaman perhati jauh situasi,-1,0,0.78149325,True,high
3399,Aku sering merasa susah fokus karena pikiranku penuh sama hal-hal kecil. Gimana caranya biar bisa lebih sadar sama apa yang lagi aku lakuin?,susah penuh kecil lakuin penuh kecil stres tekan diri perhati lama tenang catat sibuk pola tenang pikirin bareng,-1,0,0.85294414,True,high
3401,"Aku pengen belajar lebih konsisten, tapi selalu gagal di tengah jalan. Ada tips nggak biar aku bisa terus semangat?",konsisten gagal tengah jalan tips terus semangat konsisten gampang niat tuju kecil reward kecil hasil dengerin favorit gagal jangan terlalu diri sendiri henti kurang materi terlalu berat susah konsisten cocok,-1,2,0.7848384,True,high
3404,"Aku pengen punya kebiasaan baru, tapi susah banget ngejalaninnya. Gimana caranya biar berhasil?",susah ngejalaninnya hasil bentuk emang butuh usaha seru anggap tantang super sederhana pagi lakuin terus jangan lupa puji diri sendiri hasil gagal tahu susah susun rencana bareng,-1,2,0.8504559,True,high
3411,"Kenapa ya aku merasa takut sama sesuatu yang sebenarnya nggak berbahaya, seperti takut ngomong di depan orang?",takut bahaya takut ngomong depan takut situasi degan bicara depan umum takut muncul alam masa terlalu khawatir kecil ngomong depan cermin temen dekat takut ganggu bicara konselor tahu akar sendiri pelan pelan,-1,0,0.7956569,True,high
3412,"Aku pengen banget jadi lebih disiplin, tapi kok susah banget buat konsisten. Ada saran?",disiplin susah konsisten saran disiplin tantang niat awal keren pecah tuju kecil pagi alarm awal hadiah kecil diri sendiri hasil ngopi enak nonton serial favorit gagal jangan terlalu diri sendiri konsistensi pelan pelan,-1,0,0.8171454,True,high
3419,"Aku merasa nggak bisa nyanyi, padahal pengen banget. Gimana cara mulai belajar?",padahal semangat keren perlu langsung jago sederhana favorit kamar sendiri rekam berani dengar progres serius vokal tonton tutorial gratis internet penting nikmat proses jangan terlalu khawatir bagus unik masuk,-1,0,0.79845786,True,high
3420,Aku merasa orang tua terlalu ngatur hidupku. Gimana cara ngatasinnya?,terlalu ngatur hidup ngatasinnya nyaman kontrol terus tenang nyalahin putus sendiri mandiri ngatur tetap batas kecil pilih giat situasi berat temen konselor sudut pandang,-1,0,0.84914196,True,high
3421,Aku merasa nggak dihargai sama temen. Apa yang harus aku lakukan?,harga temen laku harga sakit sengaja sengaja temenmu jujur kurang harga begini bicara ubah lingkar dukung keliling harga,-1,0,0.78395975,True,high
3423,Aku merasa orang lain nggak ngerti apa yang aku rasakan. Gimana cara ngatasinnya?,ngatasinnya paham frustrasi percaya jelas sedih dengerin sepenuh erti jurnal paham diri sendiri harga ngertiin,-1,0,0.80270916,True,high
3426,"Kenapa ya, aku kadang merasa apa yang aku lihat itu gak sama kayak kenyataannya?",nyata depan mata diri alam bahkan harap pengaruh takut balik pintu bayang seram perhatiin rasain ngerasa dengerin,-1,0,0.78178513,True,high
3428,"Aku ngerasa hidupku kayak gak teratur, susah ngerti apa yang aku mau. Apa yang salah?",ngerasa hidup atur susah salah campur aduk salah hidup sekaligus kecil diri sendiri neng atur dengerin ngerasa atur,-1,0,0.76722896,True,high
3429,Aku kadang ngerasa apa yang aku pikirin itu gak nyambung sama apa yang aku lakuin. Kenapa ya?,ngerasa pikirin nyambung lakuin tindak jalan sendiri sendiri ngeliat tindak pengaruh situasi diri sendiri nyambungin tindak ngerasa nyambung,-1,0,0.748019,True,high
3430,Aku merasa gak bisa ngerti apa yang aku rasain kadang-kadang. Apa yang bisa aku lakuin?,rasain lakuin kusut nama sedih susah percaya jelas susah dengerin,-1,0,0.7473493,True,high
3432,Aku kadang ngerasa apa yang aku pikirin itu gak penting. Gimana biar aku lebih pede sama pikiranku?,ngerasa pikirin penting pede diraguin sendiri muncul nilai diri turut penting terus muncul arti nilai balik ngerasa penting,-1,0,0.78492486,True,high
3433,Aku merasa susah banget buat ngerti apa yang orang lain maksud. Apa yang bisa aku lakuin?,susah lakuin ngomong kode kata kata obrol jelas perhatiin ekspresi ngasih tunjuk susah,-1,0,0.7404003,True,high
3436,"Aku sering merasa harus bikin orang lain senang, tapi kok malah aku yang capek. Apa yang salah?",senang malah capek salah bahagia usaha senang habis energi laku harap balas ruang diri sendiri cukup diri sendiri,-1,0,0.82552344,True,high
3438,Aku suka khawatir soal masa depan. Gimana caranya biar nggak terlalu takut sama yang belum pasti?,khawatir masa depan terlalu takut masa depan penuh ketidakpastian cemas laku rencana kecil siap jangan lupa nikmat momen laku tenang,-1,2,0.79249686,True,high
3439,Aku ngerasa sikap temenku bikin aku kesal. Apa aku harus ngomong ke dia biar dia berubah?,ngerasa sikap temenku kesal ngomong ubah sikap luar kendali harap ubah kecewa diri sendiri ubah respons batas interaksi perlu ngomong tenang jangan harap ubah laku temenmu kesal,-1,0,0.7575896,True,high
3440,Aku sering ngerasa nggak berdaya pas ngadepin masalah. Gimana caranya biar lebih kuat?,ngerasa daya ngadepin kuat daya kuat kecil kendali hadap putus kecil kecil percaya diri bangga diri sendiri,-1,2,0.81139743,True,high
3442,Aku sering ngerasa nggak bisa ngontrol pikiran negatif. Gimana caranya biar lebih positif?,ngerasa ngontrol negatif positif negatif datang kuasa kenal netral diri sendiri tenang aktivitas nulis olahraga keluar negatif,-1,0,0.8229096,True,high
3443,Aku ngerasa masa lalu aku bikin aku susah percaya sama orang. Gimana caranya biar nggak gitu?,ngerasa masa susah percaya masa ninggalin luka susah percaya kecil diri perlahan percaya kendali pilih temen percaya,-1,2,0.7992078,True,high
3445,Aku ngerasa nggak bisa ngontrol apa yang aku rasakan. Ini bikin aku takut. Apa yang harus aku lakukan?,ngerasa ngontrol takut laku liar kuasa kelola kenal muncul laku tenang meditasi jalan jalan proses tenang kacau,-1,0,0.8152659,True,high
3446,Aku ngerasa orang lain bikin aku kesal karena sikapnya. Apa aku salah kalau kesal?,ngerasa kesal sikap salah kesal kesal sikap ubah kendali tanggap jaga jarak perlu jaga nyaman tenang kesal,-1,0,0.8066902,True,high
3448,"Aku sering cemas memikirkan masa depan, apa yang harus kulakukan?",cemas masa depan laku cemas masa depan kendali kecil laku rencana jangan terlalu kaku ruang kejut peluang syukur,-1,5,0.7397037,True,high
3450,"Aku sering marah sama orang lain yang nggak sesuai ekspektasiku, apa yang harus kulakukan?",marah sesuai ekspektasiku laku kesal harap sikap luar kendali kendali respons tetangga sinis pilih singgung tetap ramah diri sendiri sudut pandang tenang bawa emosi,-1,0,0.81793547,True,high
3451,"Aku pengen merencanakan karier, tapi takut nggak tercapai, gimana caranya biar nggak stres?",rencana karier takut capai stres rencana karier bagus takut hasil sesuai rencana fleksibel peta jalur laku skill jaga kolega ingat hasil akhir sepenuh tangan usaha kecil laku bawa dekat tuju,-1,0,0.76550376,True,high
3452,"Aku susah nerima kalau ada hal buruk terjadi, seperti kehilangan seseorang, gimana caranya?",susah nerima hilang hilang berat salah susah terima diri emosi perlu buru buru move kendali rawat diri sendiri kenang momen indah terlalu berat percaya ringan beban,-1,0,0.8273889,True,high
3453,"Aku merasa hidupku nggak berjalan sesuai rencana, apa yang salah?",hidup jalan sesuai rencana salah hidup sesuai rencana sesat salah hidup penuh kejut diri sendiri laku tindak kecil tugas laku kendali,-1,5,0.74181443,True,high
3454,"Aku merasa nggak bisa ngapa-ngapain soal masa depan, apa yang salah denganku?",masa depan salah salah stuck terlalu masa depan kecil laku dekat tuju baca artikel topik kecil kecil arti,-1,5,0.78419113,True,high
3455,"Aku merasa orang lain bikin hidupku susah, apa yang harus kulakukan?",hidup susah laku sikap frustrasi luar kendali ubah tanggap sinis pilih tetap tenang batas interaksi diri sendiri sudut tindak damai,-1,0,0.8264921,True,high
3465,"Aku takut kalau aku nggak bersaing, aku bakal ketinggalan. Apa aku salah mikir gitu?",takut saing tinggal salah mikir takut tinggal bayang terus lari kejar habis tuju sendiri hidup bukan siapa paling cepat jalan hidup penting tinggal sedang jalan sendiri,-1,2,0.7766235,True,high
3467,Aku merasa kesepian karena nggak punya temen di sekolah. Apa yang bisa aku lakukan supaya nggak merasa begini?,sepi temen sekolah laku begini sepi berat sedih dengar kecil sapa kelas giat sederhana tempat aktivitas nyaman pustaka klub sana sendiri harga hadir,-1,0,0.7932798,True,high
3471,Aku suka kesal kalau ada orang yang ngomong kasar atau nyindir aku. Harusnya aku balas nggak sih?,kesal ngomong kasar nyindir balas ngerasa nyindir perhati unggul nama rebut kuasa balas kesal justru masuk main mundur selang tanggap tenang logika justru kuat balas sindir,-1,0,0.753549,True,high
3472,"Kenapa sih orang kadang bertingkah nyebelin, kayak sengaja bikin aku marah?",ting nyebelin sengaja marah ting kuasa menang tantang selubung ngomong kasar kesal pancing pegang kendali lakuin,-1,0,0.74431115,True,high
3474,"Aku ngerasa orang lain yang salah, tapi kenapa aku yang harus ngalah biar nggak ribut?",ngerasa salah ngalah ribut ngerasa ngotot justru situasi makin panas mundur konflik bukan arti kalah pilih jebak drama jaga damai batin momen ngerasa menang tengkar,-1,0,0.77841455,True,high
3475,"Aku kesal banget sama seseorang, dan rasanya pengen balas dendam. Itu salah nggak sih?",kesal balas dendam salah kesal balas dendam stuck lingkar negatif kesal narik rebut kuasa balas masuk jebak energi tumbuh tuju pribadi balas dendam positif lakuin ngalihin,-1,0,0.7911128,True,high
3477,"Kadang aku ngerasa hidup ini kayak kompetisi, dan aku harus menang. Tapi capek banget. Gimana caranya berhenti ngerasa gitu?",ngerasa hidup kompetisi menang capek henti ngerasa hidup lomba bayangin lepas kacamata menang kalah bahagia bukan ngalahin lakuin bukan pamer lakuin diri sendiri mikirin menang kalah,-1,2,0.777584,True,high
3478,Aku ngerasa susah buat bahagia. Kayak ada yang kurang terus. Apa yang bisa aku lakuin?,ngerasa susah bahagia kurang terus lakuin bahagia butuh berani bukan segala nerima diri milih nikmatin momen kecil senyum kecil ngerasa kurang obrolin bareng,-1,2,0.781281,True,high
3479,"Aku pengen orang lain ngeliat aku hebat, tapi kok malah stres sendiri. Gimana biar aku santai aja?",ngeliat malah stres sendiri santai anggap stres jebak unjuk superioritas bahagia bukan kagum lakuin diri sendiri nikmat mata,-1,0,0.8016571,True,high
3480,Aku merasa sulit jadi mandiri. Rasanya selalu butuh orang lain.,sulit mandiri butuh proses mandiri bukan arti sendiri percaya diri putus hadap tantang kecil tugas sederhana sendiri sulit mandiri,-1,2,0.7957344,True,high
3481,Gimana caranya hidup harmonis dengan orang lain? Aku sering konflik.,hidup harmonis konflik hidup harmonis saling hormat teman juang bukan lawan konflik dengar sudut pandang reaksi konflik,-1,0,0.68159664,True,high
3482,Aku takut gagal di pekerjaan. Apa aku nggak cukup kompeten?,takut gagal kerja cukup kompeten takut gagal jangan definisi mampu kerja seringkali bukan kompeten interpersonal perlu komunikasi kerja takut gagal sudut,-1,1,0.7088088,True,high
3483,"Aku ditolak kerja terus, rasanya harga diriku hancur.",tolak kerja terus harga diri hancur tahu berat tolak kerja bukan arti harga cocok timing harga diri tolak bangkit terus laku tolak lanjut bareng,-1,2,0.75366324,True,high
3485,"Dulu aku nggak punya temen di sekolah, apa itu aneh?",temen sekolah aneh aneh sekali jalan sosial butuh lama penting alam,-1,0,0.74880004,True,high
3486,Aku takut kalau pacarku dekat sama orang lain. Apa ini wajar?,takut pacar dekat cemburu kontrol pasang kurang percaya cinta sehat bebas nyaman bukan ikat takut takut ngatasin,-1,0,0.81325436,True,high
3487,"Kalau aku nggak suka pasanganku ngobrol sama lawan jenis, apa itu salah?",pasang lawan jenis salah salah nyaman datang percaya kontrol percaya khawatir jujur pasang,-1,0,0.7604473,True,high
3488,Aku merasa pasanganku nggak percaya sama aku. Apa yang harus kulakukan?,pasang percaya laku frustrasi sehat butuh percaya belah pihak pasang percaya saling jujur awal percaya,-1,0,0.7508514,True,high
3501,"Aku pengen orang lain ngeliat aku berharga, tapi kok malah ngerasa nggak dianggep. Apa yang harus aku lakuin?",ngeliat harga malah ngerasa dianggep lakuin terlalu pandang nilai usaha harga diri sendiri bangga diri sendiri akhir akhir,-1,2,0.74362564,True,high
3502,Aku sering merasa harus bikin orang tua aku bangga. Tapi itu bikin aku capek. Harusnya aku hidup buat siapa sih?,bangga capek hidup siapa hidup penuh ekspektasi masuk bangga capek diri sendiri hidup milik arti bukan kejar,-1,2,0.79072994,True,high
3504,"Aku suka sih bantu orang, tapi kalau nggak ada yang ngucapin terima kasih, aku jadi males. Itu salah nggak sih?",ngucapin terima males salah salah manusiawi kontribusi bukan puji terlalu terima hadiah diri sendiri tahu laku,-1,0,0.758491,True,high
